variant,counts_9114_c_F_1,counts_9114_c_F_3,counts_9114_c_F_2,counts_9114_c_F_6,counts_9114_c_F_7,counts_9114_c_F_5,counts_9114_c_F_4,counts_9114_c_F_8
1110000010001010,4.0,12.0,6.0,19.0,11.0,78.0,23.0,9.0
1110000010000110,4.0,5.0,4.0,14.0,31.0,24.0,17.0,5.0
1110000001111111,4.0,9.0,5.0,10.0,35.0,27.0,4.0,24.0
1110000001110010,4.0,23.0,6.0,81.0,24.0,81.0,55.0,8.0
1110000001110000,4.0,28.0,9.0,50.0,22.0,44.0,36.0,7.0
1110000001100001,4.0,30.0,6.0,23.0,64.0,78.0,48.0,9.0
1110000001011011,4.0,135.0,11.0,34.0,20.0,72.0,21.0,66.0
1110000001011000,4.0,10.0,3.0,11.0,14.0,18.0,25.0,16.0
1110000001000010,4.0,29.0,9.0,24.0,22.0,135.0,29.0,4.0
1110000000110100,4.0,4.0,2.0,14.0,13.0,16.0,10.0,21.0
1110000000101111,4.0,8.0,9.0,15.0,19.0,12.0,9.0,24.0
1110000000101100,4.0,4.0,5.0,60.0,20.0,62.0,84.0,55.0
1110000000011110,4.0,9.0,3.0,35.0,28.0,59.0,10.0,43.0
1110000000001000,4.0,14.0,9.0,40.0,76.0,182.0,27.0,87.0
1110000000000110,4.0,5.0,8.0,25.0,36.0,21.0,31.0,22.0
1101111111111100,4.0,62.0,16.0,211.0,52.0,77.0,192.0,33.0
1101111111010100,4.0,14.0,4.0,33.0,104.0,46.0,30.0,80.0
1101111110001010,4.0,34.0,6.0,193.0,163.0,228.0,128.0,78.0
1101111110001000,4.0,14.0,10.0,41.0,67.0,123.0,33.0,54.0
1101111101010110,4.0,76.0,15.0,103.0,208.0,93.0,67.0,53.0
1101111011011010,4.0,168.0,11.0,358.0,123.0,442.0,279.0,8.0
1101111010110100,4.0,34.0,2.0,42.0,46.0,119.0,88.0,118.0
1101111000111100,4.0,20.0,8.0,118.0,168.0,53.0,57.0,124.0
1101110111111110,4.0,18.0,11.0,34.0,27.0,32.0,25.0,10.0
1101110111011110,4.0,17.0,7.0,40.0,61.0,81.0,23.0,20.0
1101110111010110,4.0,70.0,63.0,199.0,85.0,235.0,191.0,23.0
1101110111010010,4.0,96.0,41.0,300.0,50.0,364.0,184.0,63.0
1101110011011000,4.0,66.0,9.0,57.0,129.0,189.0,93.0,34.0
1101110010111100,4.0,32.0,6.0,159.0,33.0,34.0,105.0,84.0
1101101101001110,4.0,77.0,54.0,205.0,131.0,106.0,225.0,22.0
1101100111011000,4.0,54.0,13.0,50.0,38.0,74.0,73.0,14.0
1101100010111100,4.0,52.0,12.0,96.0,166.0,130.0,36.0,163.0
1101011111111000,4.0,80.0,5.0,407.0,182.0,221.0,400.0,18.0
1101001111010110,4.0,42.0,20.0,198.0,96.0,135.0,113.0,31.0
1100111100011010,4.0,49.0,50.0,63.0,93.0,170.0,130.0,47.0
1100111011101111,4.0,39.0,14.0,47.0,40.0,42.0,131.0,12.0
1100111010111001,4.0,14.0,11.0,60.0,169.0,57.0,81.0,49.0
1100111010110100,4.0,28.0,3.0,36.0,26.0,38.0,46.0,32.0
1100110111111010,4.0,29.0,13.0,75.0,24.0,85.0,49.0,19.0
1100110111010100,4.0,42.0,80.0,88.0,138.0,158.0,83.0,20.0
1100110111010000,4.0,55.0,4.0,71.0,32.0,215.0,113.0,5.0
1100110111001110,4.0,107.0,7.0,64.0,22.0,70.0,41.0,4.0
1100110111000110,4.0,38.0,4.0,42.0,11.0,43.0,34.0,0.0
1100110111000000,4.0,35.0,247.0,31.0,10.0,117.0,175.0,3.0
1100110101011011,4.0,75.0,17.0,169.0,192.0,160.0,76.0,83.0
1100110101011010,4.0,20.0,6.0,63.0,120.0,68.0,136.0,15.0
1100110011111110,4.0,60.0,1.0,94.0,58.0,41.0,92.0,6.0
1100110011111000,4.0,85.0,5.0,71.0,143.0,71.0,133.0,1.0
1100110011110111,4.0,14.0,13.0,26.0,22.0,134.0,77.0,8.0
1100110011100100,4.0,58.0,3.0,180.0,47.0,181.0,133.0,10.0
1100110010110110,4.0,2.0,7.0,43.0,15.0,26.0,100.0,55.0
1100110010110101,4.0,13.0,5.0,46.0,21.0,21.0,8.0,31.0
1100110010011100,4.0,12.0,6.0,58.0,99.0,253.0,46.0,116.0
1100110010011001,4.0,28.0,11.0,63.0,171.0,54.0,106.0,75.0
1100110001110110,4.0,47.0,28.0,62.0,117.0,83.0,82.0,30.0
1100110001011000,4.0,26.0,29.0,104.0,90.0,102.0,52.0,22.0
1100110000111110,4.0,11.0,44.0,10.0,12.0,16.0,8.0,8.0
1100110000001010,4.0,62.0,22.0,148.0,90.0,194.0,105.0,12.0
1100100111110010,4.0,17.0,2.0,10.0,4.0,41.0,20.0,1.0
1100100111110000,4.0,19.0,2.0,23.0,15.0,39.0,14.0,2.0
1100100111101111,4.0,14.0,9.0,140.0,42.0,64.0,31.0,3.0
1100100111101011,4.0,26.0,11.0,36.0,12.0,45.0,57.0,14.0
1100100111100000,4.0,11.0,5.0,15.0,8.0,33.0,27.0,1.0
1100100111011001,4.0,127.0,7.0,67.0,127.0,79.0,24.0,8.0
1100100111010110,4.0,11.0,1.0,68.0,7.0,67.0,16.0,1.0
1100100111010011,4.0,6.0,10.0,53.0,17.0,51.0,17.0,4.0
1100100111010001,4.0,13.0,15.0,26.0,35.0,59.0,58.0,1.0
1100100110111101,4.0,18.0,5.0,31.0,16.0,30.0,293.0,64.0
1100100110110011,4.0,5.0,8.0,12.0,15.0,14.0,12.0,9.0
1100100110101110,4.0,6.0,14.0,6.0,14.0,10.0,7.0,3.0
1100100110101101,4.0,5.0,9.0,12.0,14.0,13.0,14.0,11.0
1100100110001100,4.0,12.0,5.0,32.0,146.0,171.0,19.0,28.0
1100100110000111,4.0,3.0,4.0,40.0,49.0,19.0,13.0,41.0
1100100110000101,4.0,6.0,3.0,87.0,12.0,18.0,8.0,48.0
1100100101111001,4.0,15.0,2.0,31.0,32.0,119.0,34.0,45.0
1100100101110001,4.0,13.0,3.0,41.0,16.0,12.0,34.0,8.0
1100100101101011,4.0,11.0,6.0,40.0,18.0,33.0,21.0,25.0
1100100101100111,4.0,28.0,5.0,71.0,22.0,90.0,39.0,22.0
1100100101011100,4.0,11.0,2.0,12.0,45.0,55.0,17.0,9.0
1100100101010100,4.0,11.0,4.0,9.0,15.0,24.0,24.0,8.0
1100100101001001,4.0,25.0,2.0,133.0,65.0,138.0,90.0,12.0
1100100101000111,4.0,37.0,0.0,12.0,22.0,53.0,22.0,16.0
1100100101000010,4.0,13.0,4.0,162.0,25.0,39.0,62.0,0.0
1100100101000001,4.0,90.0,3.0,84.0,64.0,18.0,13.0,2.0
1100100100111110,4.0,35.0,0.0,126.0,43.0,34.0,69.0,35.0
1100100100110000,4.0,8.0,2.0,34.0,27.0,56.0,7.0,11.0
1100100100101111,4.0,3.0,1.0,9.0,3.0,15.0,8.0,11.0
1100100100101011,4.0,7.0,4.0,4.0,14.0,18.0,5.0,13.0
1100100100100110,4.0,2.0,2.0,10.0,32.0,27.0,19.0,8.0
1100100100011000,4.0,11.0,6.0,21.0,7.0,27.0,52.0,7.0
1100100100000111,4.0,11.0,3.0,3.0,19.0,14.0,35.0,21.0
1100100100000101,4.0,8.0,6.0,9.0,58.0,29.0,97.0,18.0
1100100011111000,4.0,14.0,63.0,46.0,7.0,20.0,21.0,1.0
1100100011101000,4.0,22.0,10.0,23.0,6.0,61.0,25.0,2.0
1100100011011100,4.0,10.0,1.0,36.0,6.0,32.0,8.0,12.0
1100100011010011,4.0,20.0,13.0,123.0,35.0,161.0,20.0,3.0
1100100011001110,4.0,35.0,53.0,46.0,14.0,117.0,83.0,1.0
1100100010111011,4.0,4.0,1.0,42.0,70.0,23.0,8.0,124.0
1100100010101111,4.0,1.0,2.0,4.0,7.0,10.0,12.0,38.0
1100100010101010,4.0,18.0,4.0,57.0,34.0,131.0,22.0,3.0
1100100010011110,4.0,35.0,8.0,7.0,57.0,69.0,16.0,19.0
1100100010011001,4.0,8.0,23.0,22.0,28.0,75.0,49.0,17.0
1100100010001110,4.0,16.0,2.0,42.0,21.0,33.0,37.0,6.0
1100100001111011,4.0,8.0,3.0,37.0,42.0,27.0,17.0,74.0
1100100001110010,4.0,6.0,4.0,44.0,16.0,48.0,49.0,6.0
1100100001110000,4.0,5.0,11.0,52.0,81.0,48.0,88.0,26.0
1100100001100110,4.0,16.0,4.0,76.0,56.0,258.0,262.0,3.0
1100100001011100,4.0,3.0,2.0,7.0,48.0,57.0,30.0,10.0
1100100001011001,4.0,5.0,1.0,50.0,4.0,16.0,8.0,10.0
1100100001010111,4.0,2.0,20.0,7.0,5.0,108.0,14.0,92.0
1100100000110011,4.0,24.0,3.0,27.0,58.0,87.0,40.0,25.0
1100100000110001,4.0,20.0,47.0,32.0,37.0,34.0,40.0,27.0
1100100000100100,4.0,10.0,3.0,10.0,14.0,87.0,26.0,75.0
1100100000011111,4.0,4.0,2.0,20.0,21.0,74.0,52.0,144.0
1100100000010101,4.0,10.0,6.0,10.0,54.0,16.0,26.0,73.0
1100001011111111,4.0,74.0,31.0,100.0,110.0,123.0,174.0,112.0
1100001010111000,4.0,9.0,128.0,50.0,58.0,46.0,59.0,18.0
1100001010110100,4.0,18.0,4.0,36.0,168.0,110.0,29.0,45.0
1100001001111110,4.0,181.0,13.0,71.0,62.0,73.0,177.0,48.0
1100001001010000,4.0,58.0,8.0,319.0,119.0,423.0,262.0,37.0
1100000111111010,4.0,19.0,4.0,176.0,14.0,178.0,107.0,1.0
1100000111111001,4.0,15.0,4.0,18.0,11.0,32.0,24.0,13.0
1100000111110101,4.0,39.0,5.0,11.0,24.0,23.0,16.0,14.0
1100000111100100,4.0,75.0,38.0,141.0,41.0,97.0,162.0,1.0
1100000111011010,4.0,39.0,6.0,159.0,57.0,164.0,63.0,36.0
1100000111010101,4.0,95.0,6.0,163.0,101.0,125.0,146.0,130.0
1100000111001100,4.0,11.0,0.0,45.0,12.0,119.0,28.0,10.0
1100000111001010,4.0,14.0,4.0,15.0,9.0,31.0,15.0,2.0
1100000111001000,4.0,9.0,2.0,13.0,7.0,29.0,25.0,3.0
1100000110111111,4.0,5.0,110.0,76.0,10.0,12.0,129.0,140.0
1100000110111000,4.0,44.0,2.0,3.0,21.0,81.0,20.0,9.0
1100000110110000,4.0,51.0,2.0,45.0,29.0,17.0,17.0,41.0
1100000110010111,4.0,11.0,3.0,46.0,11.0,31.0,32.0,42.0
1100000110001111,4.0,10.0,4.0,16.0,22.0,30.0,19.0,7.0
1100000110001001,4.0,13.0,1.0,10.0,14.0,18.0,41.0,16.0
1100000110001000,4.0,67.0,2.0,40.0,24.0,124.0,263.0,19.0
1100000110000010,4.0,7.0,8.0,20.0,13.0,42.0,120.0,5.0
1100000101111100,4.0,83.0,5.0,7.0,18.0,64.0,58.0,8.0
1100000101101000,4.0,14.0,3.0,53.0,15.0,27.0,169.0,1.0
1100000101011111,4.0,58.0,4.0,33.0,27.0,28.0,10.0,41.0
1100000101010101,4.0,9.0,6.0,19.0,16.0,27.0,11.0,33.0
1100000101010010,4.0,50.0,49.0,29.0,111.0,92.0,113.0,13.0
1100000101001101,4.0,14.0,6.0,8.0,27.0,84.0,14.0,23.0
1100000101001100,4.0,13.0,27.0,12.0,13.0,19.0,16.0,14.0
1100000101000010,4.0,84.0,6.0,27.0,14.0,235.0,77.0,2.0
1100000100111001,4.0,29.0,4.0,112.0,71.0,71.0,67.0,96.0
1100000100110100,4.0,6.0,14.0,8.0,34.0,33.0,43.0,25.0
1100000100101100,4.0,8.0,7.0,33.0,31.0,45.0,23.0,38.0
1100000100100111,4.0,6.0,3.0,13.0,13.0,24.0,18.0,17.0
1100000100100011,4.0,25.0,104.0,83.0,140.0,163.0,62.0,43.0
1100000011111111,4.0,13.0,6.0,17.0,113.0,13.0,14.0,18.0
1100000011111101,4.0,7.0,7.0,18.0,36.0,28.0,20.0,16.0
1100000011111010,4.0,54.0,5.0,38.0,16.0,42.0,54.0,4.0
1100000011110001,4.0,11.0,91.0,18.0,40.0,103.0,77.0,56.0
1100000011011101,4.0,23.0,4.0,28.0,42.0,65.0,54.0,126.0
1100000010111011,4.0,4.0,2.0,7.0,70.0,14.0,18.0,27.0
1100000010010111,4.0,13.0,10.0,57.0,39.0,12.0,40.0,42.0
1100000010010001,4.0,30.0,15.0,25.0,32.0,21.0,42.0,28.0
1100000010000111,4.0,46.0,8.0,39.0,100.0,85.0,45.0,38.0
1100000001110011,4.0,10.0,5.0,66.0,20.0,30.0,23.0,20.0
1100000001010101,4.0,35.0,9.0,17.0,82.0,31.0,8.0,95.0
1100000001010100,4.0,41.0,12.0,135.0,39.0,113.0,21.0,37.0
1100000001010001,4.0,12.0,3.0,14.0,36.0,24.0,19.0,68.0
1100000001000100,4.0,9.0,4.0,16.0,17.0,38.0,29.0,7.0
1100000000111000,4.0,5.0,3.0,7.0,9.0,73.0,21.0,14.0
1100000000110111,4.0,54.0,3.0,7.0,11.0,17.0,19.0,25.0
1100000000110011,4.0,14.0,6.0,32.0,26.0,21.0,37.0,26.0
1100000000101111,4.0,6.0,5.0,4.0,20.0,21.0,8.0,37.0
1100000000011111,4.0,17.0,1.0,16.0,40.0,29.0,31.0,161.0
1100000000001111,4.0,5.0,9.0,20.0,17.0,40.0,44.0,41.0
1011111111110001,4.0,30.0,10.0,18.0,69.0,29.0,18.0,63.0
1011111111001000,4.0,29.0,14.0,147.0,15.0,40.0,56.0,3.0
1011111110111111,4.0,6.0,4.0,19.0,19.0,12.0,7.0,43.0
1011111101001110,4.0,25.0,12.0,18.0,17.0,19.0,17.0,3.0
1011111101000100,4.0,71.0,47.0,104.0,80.0,166.0,230.0,27.0
1011111100111100,4.0,35.0,11.0,128.0,109.0,32.0,41.0,269.0
1011111011100110,4.0,30.0,17.0,59.0,24.0,179.0,50.0,4.0
1011111011011110,4.0,16.0,8.0,35.0,40.0,26.0,19.0,22.0
1011111011011010,4.0,41.0,13.0,48.0,29.0,48.0,75.0,2.0
1011111011001100,4.0,37.0,9.0,37.0,84.0,50.0,61.0,6.0
1011111011001010,4.0,198.0,8.0,27.0,59.0,163.0,77.0,2.0
1011111010111110,4.0,5.0,8.0,15.0,30.0,64.0,24.0,18.0
1011111010110110,4.0,5.0,4.0,23.0,6.0,18.0,17.0,16.0
1011111001111111,4.0,31.0,55.0,36.0,39.0,106.0,20.0,53.0
1011111001110100,4.0,104.0,13.0,170.0,81.0,32.0,93.0,73.0
1011111001011010,4.0,31.0,33.0,48.0,29.0,91.0,34.0,26.0
1011111001010000,4.0,20.0,19.0,56.0,53.0,72.0,35.0,23.0
1011111000111010,4.0,14.0,16.0,111.0,52.0,28.0,84.0,16.0
1011111000101000,4.0,13.0,36.0,47.0,123.0,72.0,64.0,88.0
1011110111111011,4.0,45.0,7.0,114.0,64.0,78.0,55.0,18.0
1011110111110110,4.0,45.0,35.0,25.0,26.0,92.0,22.0,26.0
1011110111110101,4.0,31.0,11.0,51.0,51.0,60.0,103.0,191.0
1011110111101110,4.0,44.0,5.0,99.0,33.0,132.0,95.0,5.0
1011110111011011,4.0,45.0,10.0,105.0,57.0,109.0,99.0,41.0
1011110111010101,4.0,22.0,5.0,58.0,44.0,38.0,51.0,62.0
1011110111010100,4.0,30.0,33.0,49.0,45.0,141.0,55.0,11.0
1011110110110111,4.0,11.0,11.0,22.0,51.0,46.0,29.0,38.0
1011110110100110,4.0,9.0,5.0,18.0,50.0,9.0,16.0,12.0
1011110110100100,4.0,16.0,8.0,16.0,22.0,11.0,15.0,25.0
1011110101111100,4.0,60.0,105.0,103.0,117.0,48.0,39.0,115.0
1011110101111001,4.0,53.0,62.0,40.0,51.0,98.0,66.0,262.0
1011110101100100,4.0,23.0,64.0,80.0,26.0,54.0,139.0,17.0
1011110101011110,4.0,75.0,5.0,192.0,43.0,28.0,51.0,43.0
1011110101011010,4.0,77.0,43.0,130.0,93.0,162.0,51.0,61.0
1011110101010111,4.0,6.0,12.0,38.0,121.0,24.0,16.0,111.0
1011110101010000,4.0,92.0,76.0,63.0,95.0,105.0,107.0,79.0
1011110011111011,4.0,132.0,13.0,144.0,85.0,134.0,158.0,160.0
1011110011111010,4.0,57.0,4.0,33.0,40.0,75.0,39.0,9.0
1011110011101110,4.0,105.0,4.0,93.0,94.0,314.0,78.0,20.0
1011110011000000,4.0,67.0,14.0,149.0,36.0,144.0,160.0,1.0
1011110010111110,4.0,10.0,7.0,6.0,34.0,9.0,12.0,12.0
1011110010111001,4.0,9.0,11.0,41.0,31.0,94.0,40.0,72.0
1011110010100110,4.0,32.0,4.0,64.0,83.0,232.0,25.0,38.0
1011110010001100,4.0,10.0,18.0,16.0,36.0,22.0,22.0,23.0
1011110001111110,4.0,15.0,13.0,13.0,38.0,47.0,68.0,18.0
1011110001111000,4.0,9.0,4.0,17.0,14.0,17.0,16.0,14.0
1011110001110010,4.0,19.0,56.0,103.0,46.0,130.0,100.0,33.0
1011110001110000,4.0,34.0,34.0,158.0,73.0,116.0,96.0,36.0
1011110001100110,4.0,39.0,12.0,191.0,176.0,188.0,82.0,50.0
1011110000111100,4.0,7.0,6.0,14.0,57.0,16.0,28.0,49.0
1011110000001111,4.0,38.0,86.0,41.0,33.0,109.0,30.0,136.0
1011101111111000,4.0,29.0,11.0,74.0,55.0,93.0,95.0,7.0
1011101101111110,4.0,20.0,18.0,74.0,58.0,183.0,144.0,56.0
1011101101001000,4.0,25.0,12.0,51.0,66.0,61.0,120.0,33.0
1011101011010100,4.0,49.0,8.0,84.0,51.0,97.0,86.0,14.0
1011101010111110,4.0,29.0,7.0,24.0,38.0,22.0,21.0,72.0
1011101010101110,4.0,33.0,9.0,71.0,118.0,124.0,66.0,38.0
1011101000111110,4.0,23.0,24.0,57.0,45.0,264.0,65.0,35.0
1011100111110110,4.0,12.0,9.0,32.0,27.0,51.0,25.0,18.0
1011100111000110,4.0,20.0,51.0,126.0,24.0,159.0,23.0,16.0
1011100110011101,4.0,15.0,20.0,87.0,71.0,93.0,48.0,220.0
1011100110000101,4.0,33.0,24.0,90.0,47.0,64.0,49.0,101.0
1011100101010100,4.0,14.0,7.0,24.0,22.0,76.0,18.0,46.0
1011100101000100,4.0,35.0,6.0,45.0,91.0,32.0,206.0,76.0
1011100011110000,4.0,42.0,22.0,30.0,130.0,85.0,61.0,35.0
1011100011100100,4.0,31.0,8.0,34.0,80.0,162.0,46.0,5.0
1011100010110100,4.0,14.0,7.0,10.0,44.0,27.0,21.0,13.0
1011100010100110,4.0,23.0,9.0,96.0,32.0,88.0,30.0,9.0
1011100001011111,4.0,5.0,5.0,27.0,70.0,24.0,39.0,84.0
1011100000101011,4.0,13.0,8.0,165.0,72.0,184.0,54.0,138.0
1011011111111000,4.0,22.0,17.0,70.0,49.0,102.0,59.0,14.0
1011011111011110,4.0,15.0,13.0,44.0,90.0,70.0,144.0,44.0
1011011111010110,4.0,217.0,38.0,113.0,68.0,73.0,166.0,78.0
1011011110100100,4.0,215.0,78.0,32.0,86.0,36.0,30.0,66.0
1011011000111110,4.0,15.0,7.0,34.0,46.0,32.0,17.0,78.0
1011010111110100,4.0,137.0,6.0,28.0,52.0,75.0,126.0,51.0
1011010111001111,4.0,17.0,10.0,38.0,62.0,60.0,36.0,70.0
1011010111001010,4.0,60.0,18.0,74.0,20.0,133.0,41.0,3.0
1011010011011111,4.0,10.0,9.0,34.0,79.0,82.0,35.0,60.0
1011010011010110,4.0,28.0,10.0,44.0,39.0,74.0,20.0,46.0
1011010011000000,4.0,102.0,5.0,48.0,100.0,129.0,103.0,4.0
1011010010111110,4.0,12.0,7.0,41.0,78.0,94.0,19.0,72.0
1011001110000110,4.0,16.0,5.0,42.0,19.0,41.0,15.0,11.0
1011001101001001,4.0,53.0,10.0,81.0,98.0,203.0,167.0,73.0
1011001011111110,4.0,12.0,10.0,39.0,9.0,34.0,23.0,11.0
1011001011110011,4.0,26.0,12.0,38.0,43.0,59.0,91.0,57.0
1011001011110000,4.0,34.0,16.0,99.0,38.0,75.0,50.0,5.0
1011001011011111,4.0,10.0,5.0,34.0,13.0,22.0,23.0,69.0
1011001011010100,4.0,13.0,9.0,39.0,24.0,32.0,17.0,16.0
1011001010111101,4.0,6.0,21.0,9.0,191.0,70.0,65.0,337.0
1011001001101110,4.0,65.0,17.0,33.0,37.0,71.0,36.0,21.0
1011001001011100,4.0,61.0,67.0,82.0,28.0,36.0,167.0,112.0
1011001001011000,4.0,52.0,56.0,30.0,86.0,47.0,50.0,48.0
1011000111111110,4.0,16.0,9.0,43.0,27.0,117.0,34.0,11.0
1011000111010110,4.0,52.0,11.0,131.0,87.0,82.0,55.0,58.0
1011000111001110,4.0,39.0,35.0,88.0,70.0,96.0,100.0,11.0
1011000110001000,4.0,16.0,8.0,43.0,72.0,62.0,49.0,35.0
1011000011011110,4.0,37.0,11.0,121.0,88.0,167.0,140.0,44.0
1011000000111110,4.0,14.0,12.0,48.0,94.0,39.0,170.0,100.0
1010111111111111,4.0,62.0,111.0,12.0,18.0,23.0,20.0,41.0
1010111111100100,4.0,19.0,3.0,112.0,14.0,94.0,103.0,23.0
1010111111011110,4.0,18.0,14.0,61.0,18.0,51.0,45.0,16.0
1010111111011010,4.0,101.0,11.0,73.0,44.0,56.0,48.0,13.0
1010111111000110,4.0,15.0,6.0,31.0,34.0,123.0,87.0,6.0
1010111110010110,4.0,18.0,3.0,44.0,43.0,19.0,29.0,34.0
1010111110001101,4.0,95.0,122.0,62.0,72.0,30.0,129.0,129.0
1010111101110100,4.0,56.0,10.0,59.0,54.0,76.0,51.0,50.0
1010111101001010,4.0,15.0,3.0,31.0,7.0,49.0,20.0,0.0
1010111100110110,4.0,10.0,10.0,45.0,12.0,17.0,8.0,63.0
1010111100110100,4.0,9.0,4.0,14.0,20.0,27.0,19.0,18.0
1010111011101111,4.0,50.0,58.0,25.0,56.0,70.0,61.0,68.0
1010111011101010,4.0,58.0,176.0,38.0,11.0,150.0,85.0,1.0
1010111011010110,4.0,91.0,21.0,66.0,25.0,124.0,125.0,11.0
1010111001111010,4.0,18.0,15.0,47.0,46.0,38.0,63.0,35.0
1010111001011111,4.0,15.0,6.0,28.0,15.0,23.0,96.0,26.0
1010111001011110,4.0,14.0,24.0,41.0,45.0,75.0,17.0,35.0
1010111000110010,4.0,72.0,46.0,98.0,73.0,33.0,121.0,72.0
1010111000010100,4.0,50.0,19.0,75.0,132.0,52.0,24.0,204.0
1010110111110111,4.0,42.0,6.0,98.0,46.0,54.0,76.0,4.0
1010110111110000,4.0,34.0,2.0,117.0,25.0,238.0,64.0,42.0
1010110111100100,4.0,67.0,23.0,175.0,45.0,132.0,50.0,8.0
1010110111011001,4.0,10.0,11.0,21.0,34.0,34.0,29.0,27.0
1010110111001101,4.0,31.0,10.0,75.0,25.0,34.0,49.0,10.0
1010110110111001,4.0,4.0,5.0,11.0,39.0,49.0,24.0,24.0
1010110110101101,4.0,29.0,10.0,64.0,61.0,35.0,18.0,98.0
1010110110010110,4.0,11.0,5.0,37.0,33.0,50.0,14.0,24.0
1010110110000111,4.0,8.0,3.0,61.0,24.0,7.0,12.0,19.0
1010110101111110,4.0,14.0,3.0,94.0,25.0,16.0,14.0,8.0
1010110101111100,4.0,17.0,3.0,98.0,37.0,33.0,86.0,23.0
1010110101110101,4.0,38.0,12.0,10.0,19.0,23.0,20.0,35.0
1010110101001101,4.0,13.0,10.0,16.0,17.0,23.0,25.0,15.0
1010110101001011,4.0,19.0,3.0,20.0,45.0,113.0,24.0,10.0
1010110101000100,4.0,11.0,7.0,14.0,9.0,20.0,17.0,8.0
1010110100111010,4.0,78.0,102.0,54.0,35.0,76.0,11.0,14.0
1010110100101100,4.0,23.0,5.0,15.0,10.0,22.0,6.0,26.0
1010110100100111,4.0,20.0,31.0,43.0,69.0,27.0,67.0,79.0
1010110100010100,4.0,14.0,6.0,29.0,42.0,20.0,16.0,24.0
1010110100000000,4.0,13.0,7.0,100.0,22.0,75.0,21.0,17.0
1010110011111000,4.0,14.0,2.0,22.0,35.0,94.0,181.0,4.0
1010110011110011,4.0,50.0,35.0,22.0,36.0,129.0,46.0,7.0
1010110011011011,4.0,37.0,7.0,34.0,31.0,34.0,57.0,15.0
1010110011010000,4.0,9.0,10.0,25.0,8.0,43.0,76.0,5.0
1010110010111010,4.0,7.0,19.0,26.0,20.0,53.0,9.0,23.0
1010110010101111,4.0,14.0,6.0,23.0,17.0,21.0,20.0,41.0
1010110010100100,4.0,28.0,18.0,63.0,55.0,65.0,12.0,7.0
1010110010100010,4.0,20.0,6.0,110.0,29.0,124.0,45.0,29.0
1010110010011110,4.0,20.0,5.0,98.0,97.0,9.0,35.0,83.0
1010110010011001,4.0,8.0,6.0,9.0,20.0,24.0,14.0,21.0
1010110010001100,4.0,18.0,12.0,13.0,23.0,31.0,23.0,41.0
1010110001111110,4.0,33.0,2.0,18.0,25.0,17.0,29.0,66.0
1010110001110111,4.0,24.0,3.0,6.0,28.0,43.0,24.0,26.0
1010110001011111,4.0,14.0,5.0,17.0,56.0,22.0,26.0,49.0
1010110001001110,4.0,31.0,11.0,82.0,40.0,107.0,38.0,6.0
1010110001000011,4.0,25.0,14.0,213.0,78.0,101.0,52.0,23.0
1010110001000010,4.0,22.0,98.0,37.0,17.0,64.0,82.0,7.0
1010110000111010,4.0,12.0,4.0,83.0,20.0,9.0,16.0,24.0
1010110000011100,4.0,40.0,8.0,51.0,109.0,176.0,92.0,218.0
1010110000011000,4.0,24.0,3.0,23.0,29.0,52.0,25.0,119.0
1010110000001101,4.0,13.0,9.0,21.0,49.0,24.0,18.0,58.0
1010101111101011,4.0,73.0,8.0,146.0,28.0,167.0,153.0,4.0
1010101111010100,4.0,55.0,6.0,26.0,18.0,38.0,60.0,10.0
1010101111001000,4.0,33.0,9.0,40.0,27.0,159.0,79.0,6.0
1010101110000100,4.0,26.0,20.0,44.0,20.0,27.0,29.0,40.0
1010101101110000,4.0,42.0,14.0,55.0,29.0,148.0,57.0,16.0
1010101101001110,4.0,88.0,4.0,54.0,16.0,89.0,89.0,3.0
1010101101001000,4.0,38.0,2.0,97.0,37.0,48.0,72.0,8.0
1010101100101010,4.0,118.0,5.0,151.0,50.0,134.0,26.0,28.0
1010101011111000,4.0,24.0,12.0,57.0,43.0,45.0,35.0,5.0
1010101011011110,4.0,36.0,7.0,90.0,86.0,110.0,98.0,4.0
1010101011011100,4.0,57.0,8.0,217.0,94.0,88.0,95.0,16.0
1010101011010000,4.0,185.0,18.0,175.0,42.0,169.0,51.0,9.0
1010101010110100,4.0,58.0,4.0,34.0,74.0,99.0,120.0,55.0
1010101010101011,4.0,47.0,9.0,80.0,55.0,181.0,69.0,86.0
1010101001111100,4.0,79.0,32.0,50.0,47.0,84.0,47.0,55.0
1010101001011110,4.0,17.0,23.0,24.0,53.0,71.0,98.0,19.0
1010101000110000,4.0,24.0,6.0,37.0,67.0,46.0,46.0,88.0
1010100111110110,4.0,8.0,2.0,10.0,5.0,9.0,9.0,6.0
1010100111011110,4.0,8.0,6.0,7.0,72.0,91.0,5.0,2.0
1010100111011001,4.0,7.0,2.0,16.0,9.0,14.0,11.0,33.0
1010100111010110,4.0,3.0,0.0,14.0,2.0,9.0,11.0,4.0
1010100111001100,4.0,12.0,3.0,10.0,9.0,21.0,10.0,2.0
1010100110111100,4.0,5.0,2.0,3.0,8.0,2.0,4.0,13.0
1010100110110010,4.0,26.0,29.0,10.0,6.0,41.0,69.0,17.0
1010100110101111,4.0,0.0,1.0,5.0,4.0,6.0,3.0,10.0
1010100110101001,4.0,3.0,1.0,7.0,13.0,11.0,13.0,11.0
1010100110100011,4.0,8.0,6.0,4.0,13.0,63.0,76.0,31.0
