variant,counts_9114_e_F_8,counts_9114_e_F_7,counts_9114_e_F_6,counts_9114_e_F_4,counts_9114_e_F_5,counts_9114_e_F_1,counts_9114_e_F_2,counts_9114_e_F_3
0100011111010000,10.0,211.0,48.0,83.0,79.0,79.0,15.0,24.0
0100011011101111,10.0,132.0,69.0,191.0,79.0,41.0,38.0,19.0
0100011011011110,10.0,83.0,22.0,45.0,36.0,13.0,8.0,95.0
0100011011001011,10.0,72.0,94.0,170.0,195.0,28.0,25.0,44.0
0100011010101000,10.0,27.0,65.0,47.0,84.0,17.0,15.0,56.0
0100010111110010,10.0,138.0,288.0,247.0,281.0,72.0,44.0,129.0
0100010011101110,10.0,82.0,104.0,492.0,168.0,54.0,33.0,65.0
0100010011100110,10.0,58.0,192.0,172.0,158.0,21.0,62.0,113.0
0100001111101100,10.0,28.0,137.0,98.0,86.0,72.0,11.0,75.0
0100001111010010,10.0,56.0,186.0,190.0,167.0,29.0,17.0,12.0
0100001011011000,10.0,54.0,127.0,79.0,109.0,24.0,6.0,35.0
0100001001000000,10.0,44.0,82.0,147.0,246.0,26.0,8.0,59.0
0100000111110111,10.0,12.0,12.0,14.0,35.0,81.0,6.0,9.0
0100000110011010,10.0,43.0,20.0,17.0,20.0,19.0,4.0,43.0
0100000101100001,10.0,18.0,14.0,10.0,21.0,18.0,8.0,18.0
0100000101000101,10.0,5.0,7.0,10.0,13.0,4.0,8.0,6.0
0100000100110111,10.0,11.0,3.0,40.0,154.0,5.0,5.0,21.0
0100000100101001,10.0,21.0,63.0,9.0,25.0,43.0,5.0,5.0
0100000100100100,10.0,12.0,12.0,8.0,21.0,7.0,0.0,34.0
0100000100010000,10.0,85.0,100.0,56.0,21.0,20.0,11.0,13.0
0100000100000010,10.0,20.0,14.0,81.0,33.0,140.0,15.0,14.0
0100000010110001,10.0,8.0,6.0,12.0,11.0,2.0,3.0,0.0
0100000010101001,10.0,9.0,2.0,14.0,19.0,21.0,3.0,6.0
0100000010011000,10.0,17.0,11.0,17.0,21.0,6.0,8.0,6.0
0100000010001011,10.0,26.0,35.0,22.0,14.0,5.0,5.0,12.0
0100000010001000,10.0,11.0,8.0,37.0,9.0,9.0,19.0,12.0
0100000001111110,10.0,19.0,30.0,37.0,15.0,5.0,1.0,22.0
0100000001101100,10.0,10.0,31.0,59.0,10.0,3.0,5.0,5.0
0100000001010011,10.0,50.0,36.0,31.0,25.0,7.0,2.0,54.0
0100000001010001,10.0,8.0,17.0,19.0,9.0,9.0,5.0,10.0
0100000001000001,10.0,15.0,59.0,35.0,80.0,67.0,24.0,21.0
0100000000111111,10.0,6.0,9.0,7.0,4.0,4.0,6.0,7.0
0100000000111001,10.0,3.0,6.0,5.0,7.0,4.0,3.0,20.0
0011111111100001,10.0,23.0,145.0,59.0,157.0,40.0,32.0,49.0
0011111111010010,10.0,50.0,57.0,74.0,84.0,6.0,11.0,20.0
0011111111000101,10.0,21.0,47.0,25.0,62.0,14.0,8.0,10.0
0011111101100100,10.0,97.0,37.0,184.0,189.0,42.0,50.0,25.0
0011111101000000,10.0,47.0,13.0,34.0,33.0,7.0,5.0,18.0
0011111100000010,10.0,87.0,47.0,104.0,198.0,112.0,13.0,46.0
0011111011100100,10.0,27.0,83.0,59.0,113.0,9.0,58.0,9.0
0011111011000100,10.0,12.0,53.0,113.0,186.0,8.0,68.0,7.0
0011111010101010,10.0,83.0,30.0,97.0,99.0,6.0,10.0,12.0
0011111010000000,10.0,36.0,40.0,47.0,66.0,16.0,9.0,12.0
0011111000110000,10.0,19.0,12.0,28.0,15.0,2.0,3.0,3.0
0011110111101000,10.0,16.0,38.0,93.0,92.0,12.0,7.0,20.0
0011110110000000,10.0,36.0,9.0,20.0,30.0,4.0,5.0,14.0
0011110101100110,10.0,130.0,97.0,113.0,156.0,36.0,63.0,38.0
0011110101010100,10.0,28.0,9.0,10.0,25.0,16.0,6.0,8.0
0011110100101010,10.0,120.0,12.0,36.0,72.0,7.0,27.0,32.0
0011110011101100,10.0,22.0,41.0,79.0,81.0,3.0,3.0,10.0
0011110011100000,10.0,12.0,19.0,45.0,50.0,13.0,6.0,14.0
0011110011010000,10.0,75.0,81.0,66.0,35.0,10.0,14.0,32.0
0011110001000100,10.0,45.0,131.0,76.0,48.0,34.0,8.0,26.0
0011110000110000,10.0,96.0,21.0,19.0,20.0,5.0,14.0,6.0
0011101111111110,10.0,90.0,40.0,64.0,56.0,17.0,49.0,33.0
0011101111011110,10.0,154.0,35.0,90.0,45.0,8.0,14.0,13.0
0011101111011010,10.0,128.0,173.0,232.0,286.0,60.0,19.0,33.0
0011101101100000,10.0,35.0,82.0,144.0,119.0,70.0,19.0,31.0
0011101101000110,10.0,26.0,36.0,47.0,27.0,51.0,10.0,12.0
0011100111111010,10.0,23.0,24.0,69.0,133.0,38.0,8.0,19.0
0011100111000111,10.0,31.0,20.0,44.0,39.0,9.0,2.0,16.0
0011100110001010,10.0,40.0,23.0,37.0,32.0,8.0,6.0,37.0
0011100011110000,10.0,13.0,30.0,49.0,32.0,22.0,12.0,27.0
0011100011010100,10.0,18.0,7.0,23.0,34.0,7.0,3.0,16.0
0011100010111000,10.0,19.0,11.0,78.0,53.0,12.0,31.0,13.0
0011100001100010,10.0,25.0,68.0,248.0,287.0,17.0,18.0,36.0
0011011011110000,10.0,47.0,49.0,110.0,68.0,29.0,19.0,11.0
0011011011100110,10.0,20.0,22.0,76.0,68.0,70.0,73.0,13.0
0011011011100001,10.0,112.0,43.0,260.0,170.0,16.0,16.0,44.0
0011010111100111,10.0,37.0,26.0,79.0,68.0,19.0,40.0,19.0
0011010111000011,10.0,44.0,40.0,89.0,89.0,61.0,36.0,26.0
0011010101000000,10.0,43.0,16.0,60.0,61.0,7.0,6.0,24.0
0011010011011000,10.0,25.0,26.0,26.0,39.0,67.0,19.0,11.0
0011010011001100,10.0,36.0,18.0,56.0,30.0,17.0,12.0,23.0
0011001111110000,10.0,99.0,35.0,92.0,115.0,7.0,8.0,9.0
0011001101101010,10.0,129.0,136.0,168.0,141.0,15.0,37.0,30.0
0011001101000000,10.0,73.0,41.0,69.0,116.0,79.0,138.0,19.0
0011001011111110,10.0,34.0,23.0,27.0,18.0,8.0,24.0,9.0
0011001011100100,10.0,26.0,10.0,142.0,30.0,23.0,7.0,14.0
0011001011100011,10.0,97.0,20.0,58.0,138.0,77.0,6.0,66.0
0011001011000010,10.0,48.0,72.0,160.0,56.0,34.0,10.0,96.0
0011001010100010,10.0,64.0,32.0,50.0,38.0,11.0,3.0,7.0
0011001001100010,10.0,99.0,46.0,117.0,112.0,13.0,14.0,46.0
0011001000110000,10.0,9.0,32.0,16.0,50.0,15.0,15.0,10.0
0011000101000000,10.0,24.0,20.0,64.0,262.0,17.0,13.0,36.0
0011000011010110,10.0,50.0,23.0,24.0,55.0,32.0,11.0,23.0
0011000001100000,10.0,55.0,103.0,89.0,49.0,9.0,25.0,24.0
0011000001001010,10.0,189.0,123.0,170.0,162.0,46.0,34.0,59.0
0011000001000010,10.0,188.0,159.0,131.0,169.0,41.0,15.0,56.0
0010111111111001,10.0,69.0,41.0,18.0,43.0,10.0,6.0,21.0
0010111110111000,10.0,46.0,35.0,93.0,24.0,9.0,46.0,9.0
0010111110101100,10.0,82.0,35.0,38.0,60.0,15.0,4.0,41.0
0010111110101010,10.0,85.0,60.0,27.0,90.0,14.0,10.0,27.0
0010111101111110,10.0,9.0,27.0,19.0,66.0,22.0,5.0,7.0
0010111101001110,10.0,21.0,33.0,32.0,21.0,1.0,2.0,8.0
0010111100111100,10.0,30.0,6.0,40.0,33.0,4.0,12.0,4.0
0010111011111111,10.0,55.0,19.0,18.0,20.0,9.0,9.0,6.0
0010111011011001,10.0,25.0,54.0,24.0,32.0,11.0,2.0,6.0
0010111000111010,10.0,63.0,21.0,69.0,42.0,2.0,4.0,16.0
0010110111100101,10.0,24.0,41.0,74.0,69.0,10.0,32.0,29.0
0010110110111010,10.0,74.0,8.0,60.0,19.0,15.0,8.0,9.0
0010110110110100,10.0,52.0,41.0,13.0,59.0,4.0,1.0,11.0
0010110110100010,10.0,53.0,40.0,39.0,53.0,13.0,12.0,21.0
0010110110001001,10.0,35.0,7.0,24.0,18.0,11.0,3.0,17.0
0010110101111110,10.0,51.0,13.0,37.0,30.0,5.0,4.0,3.0
0010110101110000,10.0,67.0,39.0,47.0,62.0,17.0,17.0,19.0
0010110101101100,10.0,29.0,23.0,75.0,71.0,8.0,4.0,11.0
0010110101011010,10.0,39.0,13.0,39.0,19.0,7.0,30.0,45.0
0010110100101100,10.0,24.0,14.0,26.0,15.0,5.0,7.0,4.0
0010110011110111,10.0,12.0,12.0,19.0,27.0,8.0,7.0,13.0
0010110011101110,10.0,62.0,32.0,83.0,69.0,4.0,5.0,83.0
0010110011001101,10.0,44.0,112.0,26.0,26.0,12.0,12.0,9.0
0010110010100001,10.0,62.0,15.0,19.0,36.0,12.0,6.0,15.0
0010110001111110,10.0,39.0,7.0,30.0,11.0,3.0,8.0,2.0
0010110001111100,10.0,28.0,13.0,113.0,38.0,8.0,5.0,12.0
0010110000101000,10.0,21.0,32.0,75.0,58.0,11.0,2.0,13.0
0010101111110100,10.0,15.0,22.0,45.0,33.0,5.0,47.0,7.0
0010101101001011,10.0,37.0,21.0,62.0,40.0,10.0,11.0,47.0
0010101011110010,10.0,27.0,31.0,81.0,67.0,13.0,29.0,40.0
0010101011101100,10.0,22.0,24.0,116.0,188.0,36.0,7.0,97.0
0010101011011000,10.0,27.0,57.0,84.0,60.0,26.0,10.0,21.0
0010101011010010,10.0,83.0,52.0,54.0,62.0,185.0,65.0,70.0
0010101011001101,10.0,63.0,48.0,69.0,50.0,17.0,9.0,18.0
0010101010001010,10.0,94.0,136.0,77.0,101.0,17.0,6.0,38.0
0010101010000010,10.0,91.0,37.0,71.0,163.0,24.0,9.0,32.0
0010101001011110,10.0,8.0,36.0,37.0,25.0,2.0,8.0,18.0
0010101001011000,10.0,100.0,108.0,87.0,86.0,13.0,40.0,12.0
0010100110101100,10.0,22.0,13.0,7.0,60.0,6.0,1.0,2.0
0010100110100001,10.0,20.0,7.0,14.0,6.0,10.0,3.0,7.0
0010100101110111,10.0,6.0,3.0,6.0,5.0,2.0,1.0,5.0
0010100010111111,10.0,6.0,4.0,7.0,4.0,3.0,0.0,1.0
0010100010100111,10.0,7.0,30.0,12.0,32.0,26.0,17.0,7.0
0010100010100001,10.0,2.0,9.0,4.0,6.0,5.0,2.0,1.0
0010100001111111,10.0,73.0,18.0,44.0,3.0,2.0,0.0,4.0
0010100001110100,10.0,6.0,9.0,7.0,30.0,58.0,20.0,13.0
0010100001011111,10.0,2.0,1.0,8.0,1.0,1.0,0.0,2.0
0010100000001101,10.0,10.0,7.0,4.0,8.0,3.0,1.0,4.0
0010100000000101,10.0,7.0,7.0,11.0,6.0,5.0,1.0,2.0
0010100000000010,10.0,21.0,10.0,12.0,12.0,7.0,2.0,10.0
0010011111111010,10.0,52.0,36.0,70.0,59.0,17.0,91.0,13.0
0010011111010110,10.0,53.0,41.0,60.0,90.0,6.0,6.0,38.0
0010011110100010,10.0,112.0,98.0,59.0,74.0,18.0,24.0,112.0
0010011110000000,10.0,20.0,35.0,41.0,40.0,22.0,8.0,84.0
0010011101100001,10.0,48.0,129.0,110.0,81.0,17.0,18.0,53.0
0010011011101001,10.0,31.0,28.0,74.0,65.0,14.0,14.0,31.0
0010011011011111,10.0,22.0,13.0,37.0,20.0,13.0,5.0,9.0
0010011011000101,10.0,173.0,63.0,68.0,60.0,38.0,55.0,28.0
0010011010101000,10.0,21.0,52.0,30.0,57.0,16.0,4.0,25.0
0010011001110010,10.0,150.0,130.0,185.0,205.0,122.0,16.0,105.0
0010011001011000,10.0,65.0,36.0,54.0,91.0,10.0,11.0,4.0
0010011000000110,10.0,82.0,48.0,41.0,59.0,13.0,24.0,13.0
0010010111110000,10.0,89.0,55.0,238.0,190.0,47.0,44.0,47.0
0010010111000110,10.0,54.0,57.0,117.0,92.0,6.0,16.0,19.0
0010010101100100,10.0,86.0,121.0,186.0,94.0,142.0,33.0,44.0
0010010011111010,10.0,126.0,250.0,374.0,193.0,51.0,71.0,188.0
0010010011001000,10.0,107.0,80.0,268.0,220.0,52.0,22.0,148.0
0010001111100101,10.0,46.0,58.0,53.0,100.0,128.0,31.0,45.0
0010001110101000,10.0,18.0,28.0,45.0,38.0,10.0,2.0,22.0
0010001110010110,10.0,96.0,39.0,92.0,36.0,11.0,7.0,34.0
0010001101101010,10.0,36.0,39.0,131.0,48.0,12.0,68.0,122.0
0010001101101000,10.0,66.0,71.0,87.0,74.0,8.0,10.0,18.0
0010001101011000,10.0,170.0,88.0,67.0,63.0,15.0,7.0,33.0
0010001100101010,10.0,106.0,22.0,36.0,34.0,19.0,6.0,16.0
0010001011101100,10.0,27.0,37.0,86.0,72.0,13.0,8.0,25.0
0010001010110110,10.0,10.0,35.0,11.0,17.0,3.0,2.0,2.0
0010001001000010,10.0,68.0,52.0,50.0,103.0,96.0,6.0,40.0
0010000110011111,10.0,22.0,9.0,10.0,17.0,3.0,0.0,1.0
0010000110010001,10.0,5.0,8.0,9.0,8.0,3.0,4.0,2.0
0010000100110110,10.0,3.0,11.0,7.0,25.0,6.0,2.0,2.0
0010000100101000,10.0,56.0,10.0,12.0,30.0,4.0,1.0,2.0
0010000100001001,10.0,27.0,16.0,21.0,9.0,5.0,0.0,5.0
0010000100001000,10.0,9.0,8.0,17.0,13.0,6.0,0.0,9.0
0010000011111011,10.0,9.0,9.0,9.0,13.0,4.0,4.0,2.0
0010000011100101,10.0,11.0,10.0,10.0,9.0,1.0,2.0,9.0
0010000010010010,10.0,25.0,23.0,4.0,12.0,5.0,0.0,6.0
0010000010000111,10.0,11.0,4.0,5.0,13.0,3.0,5.0,6.0
0010000001001100,10.0,15.0,17.0,12.0,23.0,4.0,16.0,9.0
0010000000010110,10.0,114.0,14.0,49.0,15.0,7.0,2.0,6.0
0001111111000101,10.0,17.0,17.0,25.0,29.0,6.0,23.0,8.0
0001111110101010,10.0,52.0,40.0,93.0,144.0,25.0,20.0,29.0
0001111101001011,10.0,19.0,29.0,36.0,49.0,14.0,60.0,25.0
0001111100000000,10.0,57.0,37.0,69.0,33.0,17.0,5.0,46.0
0001111011011010,10.0,38.0,30.0,62.0,73.0,10.0,5.0,11.0
0001111011010100,10.0,21.0,12.0,17.0,92.0,12.0,3.0,16.0
0001111010011110,10.0,78.0,25.0,36.0,34.0,11.0,6.0,6.0
0001111001110110,10.0,43.0,33.0,34.0,27.0,15.0,12.0,34.0
0001111000000000,10.0,60.0,50.0,47.0,126.0,7.0,5.0,20.0
0001110111111011,10.0,36.0,17.0,29.0,66.0,26.0,15.0,29.0
0001110111110111,10.0,41.0,15.0,17.0,53.0,17.0,6.0,14.0
0001110111001001,10.0,45.0,35.0,109.0,90.0,8.0,9.0,20.0
0001110111000111,10.0,93.0,41.0,55.0,70.0,16.0,10.0,20.0
0001110110001000,10.0,40.0,74.0,63.0,49.0,28.0,7.0,36.0
0001110101111000,10.0,38.0,35.0,31.0,34.0,14.0,9.0,25.0
0001110101110010,10.0,59.0,45.0,50.0,121.0,24.0,22.0,17.0
0001110101101100,10.0,34.0,26.0,47.0,42.0,16.0,6.0,24.0
0001110100110110,10.0,35.0,18.0,29.0,22.0,6.0,4.0,16.0
0001110010111000,10.0,27.0,30.0,22.0,24.0,16.0,3.0,2.0
0001110010110010,10.0,36.0,30.0,92.0,33.0,8.0,24.0,21.0
0001110001111110,10.0,64.0,27.0,37.0,43.0,10.0,5.0,6.0
0001110001011010,10.0,87.0,48.0,35.0,39.0,19.0,1.0,18.0
0001110000111000,10.0,15.0,66.0,41.0,22.0,21.0,11.0,12.0
0001110000001010,10.0,143.0,72.0,91.0,101.0,23.0,8.0,20.0
0001101111100011,10.0,88.0,64.0,165.0,122.0,37.0,15.0,34.0
0001101111010110,10.0,72.0,23.0,100.0,90.0,27.0,12.0,27.0
0001101110000000,10.0,30.0,24.0,49.0,64.0,42.0,4.0,27.0
0001101101111000,10.0,102.0,48.0,122.0,85.0,22.0,32.0,74.0
0001101101101110,10.0,57.0,57.0,65.0,142.0,7.0,7.0,26.0
0001101101100110,10.0,43.0,36.0,246.0,193.0,20.0,13.0,45.0
0001101101001010,10.0,30.0,21.0,90.0,95.0,12.0,11.0,20.0
0001101010100010,10.0,61.0,73.0,144.0,185.0,26.0,39.0,29.0
0001101001010110,10.0,93.0,71.0,119.0,130.0,9.0,9.0,16.0
0001101001001010,10.0,36.0,38.0,186.0,191.0,34.0,19.0,54.0
0001101001000000,10.0,48.0,80.0,377.0,503.0,34.0,8.0,119.0
0001100111101011,10.0,59.0,60.0,133.0,298.0,32.0,7.0,35.0
0001100111101001,10.0,59.0,89.0,86.0,88.0,19.0,7.0,41.0
0001100111010100,10.0,30.0,13.0,58.0,98.0,7.0,3.0,49.0
0001100101001100,10.0,82.0,28.0,90.0,68.0,17.0,40.0,23.0
0001100011111100,10.0,64.0,136.0,48.0,132.0,51.0,5.0,23.0
0001100011101011,10.0,34.0,52.0,93.0,134.0,23.0,20.0,39.0
0001100011000111,10.0,23.0,77.0,118.0,75.0,45.0,17.0,47.0
0001100010100010,10.0,29.0,43.0,117.0,64.0,28.0,15.0,13.0
0001100001101010,10.0,45.0,63.0,57.0,160.0,62.0,37.0,160.0
0001100000100000,10.0,35.0,80.0,36.0,57.0,8.0,25.0,24.0
0001011111110010,10.0,42.0,44.0,171.0,157.0,57.0,15.0,106.0
0001011111010000,10.0,42.0,135.0,118.0,75.0,125.0,7.0,66.0
0001011111001100,10.0,64.0,34.0,110.0,57.0,19.0,20.0,12.0
0001011100100000,10.0,105.0,39.0,71.0,115.0,26.0,8.0,25.0
0001011001001000,10.0,80.0,40.0,83.0,137.0,26.0,24.0,78.0
0001010111011000,10.0,31.0,86.0,36.0,59.0,41.0,7.0,28.0
0001010101100010,10.0,83.0,86.0,93.0,100.0,8.0,8.0,56.0
0001001111100110,10.0,52.0,31.0,76.0,99.0,8.0,8.0,24.0
0001001111000011,10.0,31.0,28.0,142.0,98.0,4.0,5.0,16.0
0001001011110100,10.0,45.0,23.0,39.0,59.0,5.0,9.0,19.0
0001001011011010,10.0,23.0,17.0,109.0,28.0,7.0,6.0,13.0
0001001011001100,10.0,30.0,35.0,68.0,74.0,45.0,73.0,45.0
0001001010110110,10.0,24.0,4.0,27.0,18.0,6.0,6.0,11.0
0001001001101010,10.0,22.0,56.0,133.0,214.0,14.0,62.0,38.0
0001001001011010,10.0,69.0,62.0,40.0,102.0,76.0,9.0,30.0
0001001001000010,10.0,27.0,130.0,265.0,182.0,17.0,93.0,76.0
0001001001000000,10.0,54.0,36.0,207.0,230.0,8.0,24.0,65.0
0001001000101010,10.0,86.0,115.0,70.0,124.0,28.0,3.0,12.0
0001000101100110,10.0,136.0,69.0,107.0,170.0,18.0,29.0,34.0
0000111111111001,10.0,20.0,65.0,64.0,138.0,118.0,28.0,27.0
0000111111110000,10.0,16.0,9.0,42.0,78.0,5.0,3.0,15.0
0000111111011001,10.0,93.0,37.0,101.0,60.0,34.0,16.0,39.0
0000111110111100,10.0,16.0,22.0,45.0,50.0,87.0,10.0,18.0
0000111110110010,10.0,30.0,38.0,36.0,24.0,9.0,5.0,10.0
0000111110101110,10.0,15.0,65.0,26.0,61.0,10.0,3.0,31.0
0000111110101100,10.0,21.0,25.0,85.0,65.0,16.0,31.0,12.0
0000111101111010,10.0,23.0,21.0,48.0,99.0,13.0,39.0,13.0
0000111101111000,10.0,34.0,18.0,88.0,41.0,4.0,27.0,33.0
0000111101101100,10.0,63.0,20.0,80.0,113.0,21.0,24.0,38.0
0000111101100011,10.0,71.0,48.0,81.0,70.0,10.0,8.0,31.0
0000111100110110,10.0,37.0,10.0,21.0,20.0,6.0,10.0,34.0
0000111011111111,10.0,20.0,20.0,79.0,43.0,8.0,6.0,10.0
0000111011010101,10.0,16.0,38.0,21.0,21.0,18.0,8.0,11.0
0000111010110001,10.0,46.0,60.0,90.0,41.0,5.0,20.0,15.0
0000111010101011,10.0,55.0,41.0,33.0,62.0,38.0,4.0,17.0
0000111010011000,10.0,26.0,28.0,81.0,39.0,38.0,21.0,32.0
0000111001111100,10.0,16.0,35.0,76.0,89.0,13.0,17.0,24.0
0000111001010110,10.0,18.0,31.0,24.0,33.0,51.0,7.0,36.0
0000111001001100,10.0,42.0,43.0,112.0,110.0,14.0,7.0,28.0
0000111001000100,10.0,42.0,55.0,49.0,44.0,10.0,3.0,10.0
0000111000101010,10.0,51.0,56.0,55.0,109.0,61.0,26.0,38.0
0000111000000000,10.0,53.0,74.0,70.0,68.0,32.0,12.0,12.0
0000110110111010,10.0,41.0,10.0,47.0,13.0,23.0,6.0,19.0
0000110110110010,10.0,62.0,8.0,15.0,24.0,8.0,10.0,10.0
0000110101010011,10.0,66.0,19.0,23.0,35.0,5.0,2.0,15.0
0000110100000001,10.0,15.0,14.0,26.0,18.0,7.0,0.0,19.0
0000110010100111,10.0,43.0,19.0,22.0,12.0,19.0,1.0,3.0
0000110001110100,10.0,76.0,47.0,36.0,94.0,7.0,7.0,37.0
0000110001001001,10.0,49.0,83.0,85.0,75.0,13.0,12.0,41.0
0000110000101100,10.0,29.0,12.0,32.0,22.0,6.0,7.0,13.0
0000110000001110,10.0,95.0,18.0,64.0,47.0,8.0,4.0,9.0
0000101111111100,10.0,28.0,14.0,33.0,31.0,7.0,3.0,7.0
0000101110110110,10.0,82.0,29.0,57.0,44.0,26.0,3.0,9.0
0000101110110011,10.0,98.0,57.0,31.0,49.0,17.0,11.0,24.0
0000101110110000,10.0,25.0,62.0,71.0,157.0,40.0,25.0,38.0
0000101110101010,10.0,55.0,38.0,66.0,57.0,8.0,9.0,27.0
0000101110100100,10.0,43.0,26.0,24.0,32.0,5.0,7.0,40.0
0000101110011000,10.0,71.0,51.0,55.0,89.0,64.0,12.0,32.0
0000101110000011,10.0,114.0,20.0,52.0,29.0,9.0,17.0,52.0
0000101101101011,10.0,57.0,42.0,70.0,77.0,33.0,19.0,46.0
0000101101011110,10.0,84.0,34.0,76.0,67.0,8.0,12.0,11.0
0000101100110110,10.0,66.0,11.0,32.0,16.0,9.0,3.0,13.0
0000101100100100,10.0,27.0,17.0,38.0,41.0,6.0,12.0,10.0
0000101011001111,10.0,64.0,51.0,82.0,142.0,3.0,71.0,26.0
0000101010100010,10.0,63.0,94.0,94.0,150.0,37.0,10.0,45.0
0000101010001000,10.0,34.0,87.0,97.0,63.0,16.0,8.0,43.0
0000101001111110,10.0,126.0,29.0,39.0,81.0,20.0,7.0,31.0
0000101001100011,10.0,75.0,83.0,140.0,164.0,27.0,47.0,44.0
0000100110111100,10.0,8.0,6.0,12.0,9.0,2.0,4.0,4.0
0000100110011011,10.0,11.0,23.0,14.0,11.0,7.0,2.0,5.0
0000100100001100,10.0,25.0,8.0,25.0,9.0,5.0,15.0,19.0
0000100010111000,10.0,6.0,4.0,5.0,5.0,2.0,2.0,32.0
0000100001111011,10.0,47.0,5.0,12.0,18.0,4.0,1.0,13.0
0000100001101000,10.0,2.0,17.0,14.0,45.0,2.0,1.0,2.0
0000100001010101,10.0,12.0,7.0,12.0,4.0,1.0,2.0,5.0
0000011111110100,10.0,20.0,39.0,87.0,158.0,11.0,6.0,10.0
0000011111110001,10.0,48.0,26.0,64.0,76.0,43.0,9.0,45.0
0000011111101011,10.0,68.0,27.0,143.0,146.0,16.0,7.0,102.0
0000011110100110,10.0,58.0,34.0,86.0,79.0,49.0,2.0,47.0
0000011110100000,10.0,118.0,109.0,87.0,120.0,54.0,9.0,77.0
0000011101110110,10.0,104.0,41.0,94.0,107.0,12.0,32.0,36.0
0000011101100011,10.0,60.0,66.0,191.0,142.0,55.0,13.0,45.0
0000011101001110,10.0,27.0,34.0,53.0,101.0,10.0,8.0,16.0
0000011100110110,10.0,23.0,36.0,78.0,70.0,67.0,9.0,13.0
0000011100101000,10.0,44.0,85.0,83.0,111.0,12.0,6.0,15.0
0000011011001101,10.0,47.0,26.0,148.0,93.0,29.0,21.0,22.0
0000011010010110,10.0,63.0,40.0,50.0,89.0,34.0,7.0,11.0
0000011001100010,10.0,33.0,82.0,130.0,93.0,13.0,12.0,41.0
0000010111101100,10.0,92.0,112.0,250.0,204.0,38.0,103.0,121.0
0000010111000000,10.0,31.0,56.0,155.0,151.0,71.0,51.0,53.0
0000010101000110,10.0,34.0,78.0,136.0,142.0,34.0,19.0,62.0
0000010011001011,10.0,184.0,176.0,314.0,275.0,94.0,59.0,197.0
0000010011001001,10.0,63.0,218.0,329.0,263.0,83.0,60.0,141.0
0000010011000011,10.0,69.0,125.0,315.0,217.0,53.0,43.0,175.0
0000010011000001,10.0,69.0,98.0,242.0,179.0,59.0,39.0,51.0
0000010001101010,10.0,81.0,145.0,374.0,292.0,115.0,106.0,128.0
0000001111111011,10.0,45.0,24.0,112.0,108.0,17.0,22.0,23.0
0000001111011100,10.0,61.0,46.0,58.0,71.0,28.0,21.0,28.0
0000001110101000,10.0,72.0,33.0,71.0,37.0,25.0,5.0,26.0
0000001110100000,10.0,64.0,31.0,83.0,63.0,29.0,60.0,28.0
0000001101110110,10.0,41.0,89.0,65.0,74.0,26.0,3.0,38.0
0000001101001011,10.0,66.0,51.0,64.0,59.0,11.0,11.0,23.0
0000001001110100,10.0,47.0,68.0,124.0,24.0,16.0,8.0,14.0
0000001001010000,10.0,26.0,25.0,29.0,66.0,64.0,2.0,49.0
0000001001001111,10.0,33.0,28.0,76.0,106.0,7.0,7.0,41.0
0000001000111110,10.0,33.0,36.0,19.0,43.0,6.0,3.0,0.0
0000001000100010,10.0,84.0,89.0,84.0,58.0,16.0,31.0,72.0
0000001000100000,10.0,19.0,23.0,30.0,24.0,4.0,10.0,11.0
0000000111111101,10.0,37.0,74.0,6.0,27.0,1.0,3.0,7.0
0000000101101101,10.0,26.0,19.0,69.0,17.0,11.0,3.0,12.0
0000000101100111,10.0,11.0,27.0,35.0,13.0,2.0,3.0,17.0
0000000101011011,10.0,17.0,6.0,14.0,19.0,6.0,2.0,17.0
0000000101001101,10.0,12.0,5.0,15.0,89.0,2.0,1.0,1.0
0000000100100001,10.0,18.0,28.0,20.0,19.0,2.0,3.0,8.0
0000000100011100,10.0,13.0,11.0,14.0,13.0,12.0,3.0,10.0
0000000100011010,10.0,14.0,36.0,42.0,76.0,9.0,17.0,27.0
0000000011100111,10.0,5.0,3.0,17.0,21.0,2.0,1.0,20.0
0000000011001101,10.0,14.0,19.0,50.0,30.0,2.0,44.0,79.0
0000000010100010,10.0,17.0,14.0,10.0,28.0,20.0,7.0,4.0
0000000001110100,10.0,7.0,8.0,22.0,10.0,6.0,23.0,8.0
0000000001011110,10.0,8.0,11.0,9.0,18.0,6.0,10.0,4.0
0000000001011010,10.0,13.0,47.0,107.0,38.0,2.0,7.0,10.0
0000000001010101,10.0,5.0,2.0,5.0,51.0,2.0,4.0,9.0
0000000001010011,10.0,19.0,40.0,10.0,19.0,5.0,12.0,16.0
0000000001000111,10.0,8.0,41.0,6.0,12.0,9.0,2.0,2.0
0000000000111001,10.0,5.0,25.0,11.0,11.0,19.0,1.0,7.0
0000000000011100,10.0,39.0,5.0,7.0,28.0,2.0,6.0,15.0
0000000000001110,10.0,62.0,10.0,36.0,72.0,2.0,9.0,12.0
1111111111111010,9.0,102.0,73.0,167.0,195.0,15.0,17.0,36.0
1111111111100110,9.0,51.0,40.0,134.0,101.0,26.0,16.0,35.0
1111110011011010,9.0,90.0,66.0,159.0,62.0,63.0,14.0,51.0
1111101111100010,9.0,129.0,162.0,320.0,340.0,85.0,48.0,498.0
1111101011101000,9.0,213.0,50.0,409.0,222.0,53.0,74.0,280.0
