variant,counts_9114_i_F_1,counts_9114_i_F_3,counts_9114_i_F_2,counts_9114_i_F_6,counts_9114_i_F_7,counts_9114_i_F_5,counts_9114_i_F_4,counts_9114_i_F_8
1011010110001101,15.0,22.0,4.0,49.0,44.0,24.0,39.0,131.0
1011010110001100,15.0,25.0,12.0,87.0,32.0,45.0,28.0,38.0
1011010101110110,15.0,47.0,14.0,58.0,121.0,72.0,56.0,142.0
1011010011100100,15.0,68.0,10.0,166.0,49.0,213.0,102.0,79.0
1011010011010110,15.0,53.0,15.0,244.0,204.0,152.0,93.0,89.0
1011010011001100,15.0,85.0,41.0,73.0,81.0,143.0,125.0,116.0
1011010011000111,15.0,50.0,13.0,87.0,184.0,194.0,111.0,93.0
1011010011000101,15.0,84.0,17.0,221.0,247.0,131.0,122.0,69.0
1011010010111001,15.0,23.0,3.0,82.0,62.0,41.0,23.0,69.0
1011010010110001,15.0,79.0,42.0,242.0,104.0,249.0,107.0,324.0
1011010000101100,15.0,83.0,21.0,63.0,27.0,69.0,55.0,56.0
1011010000101010,15.0,187.0,26.0,72.0,75.0,169.0,44.0,53.0
1011010000100000,15.0,42.0,12.0,46.0,51.0,48.0,58.0,58.0
1011010000011010,15.0,22.0,46.0,32.0,72.0,82.0,34.0,64.0
1011001111101000,15.0,27.0,4.0,80.0,37.0,118.0,171.0,21.0
1011001111001110,15.0,15.0,3.0,105.0,54.0,100.0,45.0,9.0
1011001111000111,15.0,18.0,17.0,85.0,152.0,189.0,45.0,69.0
1011001110110101,15.0,10.0,63.0,88.0,64.0,51.0,93.0,59.0
1011001110000010,15.0,42.0,7.0,47.0,83.0,38.0,59.0,106.0
1011001101010101,15.0,16.0,10.0,62.0,76.0,75.0,84.0,198.0
1011001100100111,15.0,15.0,30.0,77.0,68.0,40.0,27.0,161.0
1011001100010001,15.0,42.0,14.0,141.0,162.0,150.0,134.0,347.0
1011001011101001,15.0,40.0,30.0,29.0,41.0,70.0,78.0,9.0
1011001011011111,15.0,10.0,9.0,20.0,31.0,20.0,22.0,35.0
1011001011011101,15.0,15.0,9.0,13.0,45.0,70.0,35.0,143.0
1011001011011001,15.0,16.0,23.0,77.0,84.0,48.0,25.0,52.0
1011001011010111,15.0,8.0,22.0,58.0,125.0,27.0,26.0,94.0
1011001011010110,15.0,15.0,7.0,55.0,145.0,82.0,72.0,33.0
1011001011010100,15.0,17.0,12.0,27.0,19.0,39.0,14.0,10.0
1011001010110001,15.0,7.0,13.0,21.0,100.0,26.0,26.0,43.0
1011001010101001,15.0,35.0,10.0,77.0,47.0,55.0,51.0,128.0
1011001001101110,15.0,47.0,15.0,30.0,99.0,105.0,147.0,27.0
1011001000011001,15.0,11.0,13.0,46.0,38.0,60.0,67.0,85.0
1011001000000100,15.0,45.0,18.0,37.0,22.0,72.0,42.0,32.0
1011000111101111,15.0,54.0,14.0,61.0,62.0,76.0,80.0,54.0
1011000111001100,15.0,75.0,8.0,82.0,175.0,81.0,104.0,94.0
1011000101001010,15.0,123.0,40.0,88.0,93.0,159.0,74.0,75.0
1011000100110111,15.0,16.0,25.0,50.0,84.0,91.0,45.0,91.0
1011000011001010,15.0,72.0,5.0,161.0,154.0,309.0,260.0,14.0
1010111111110101,15.0,43.0,39.0,50.0,41.0,61.0,116.0,15.0
1010111111101100,15.0,31.0,12.0,91.0,90.0,79.0,29.0,13.0
1010111111100110,15.0,37.0,3.0,43.0,57.0,44.0,40.0,4.0
1010111111011111,15.0,36.0,40.0,36.0,70.0,34.0,35.0,95.0
1010111111000001,15.0,25.0,6.0,40.0,74.0,60.0,66.0,8.0
1010111110100001,15.0,24.0,9.0,20.0,80.0,28.0,30.0,109.0
1010111101100000,15.0,25.0,12.0,68.0,36.0,48.0,88.0,10.0
1010111101011100,15.0,18.0,8.0,29.0,67.0,34.0,72.0,39.0
1010111100101110,15.0,12.0,28.0,49.0,26.0,13.0,21.0,11.0
1010111100100100,15.0,17.0,12.0,22.0,109.0,24.0,52.0,46.0
1010111100000100,15.0,50.0,9.0,153.0,46.0,53.0,50.0,35.0
1010111011010111,15.0,6.0,8.0,19.0,63.0,61.0,71.0,47.0
1010111011001100,15.0,85.0,12.0,78.0,17.0,36.0,52.0,20.0
1010111011001000,15.0,112.0,27.0,160.0,58.0,213.0,289.0,2.0
1010111011000010,15.0,52.0,29.0,40.0,30.0,106.0,51.0,2.0
1010111010010100,15.0,71.0,34.0,47.0,16.0,134.0,16.0,17.0
1010111001001100,15.0,30.0,17.0,63.0,43.0,137.0,73.0,13.0
1010111000101000,15.0,23.0,8.0,40.0,56.0,77.0,36.0,25.0
1010111000000101,15.0,13.0,13.0,64.0,81.0,53.0,45.0,175.0
1010110111101000,15.0,14.0,12.0,27.0,58.0,45.0,38.0,1.0
1010110111011001,15.0,14.0,10.0,39.0,35.0,36.0,23.0,33.0
1010110111010111,15.0,32.0,5.0,94.0,181.0,73.0,59.0,132.0
1010110111001001,15.0,16.0,4.0,101.0,46.0,47.0,53.0,21.0
1010110111000001,15.0,26.0,5.0,25.0,53.0,60.0,70.0,44.0
1010110110110010,15.0,37.0,29.0,38.0,64.0,158.0,36.0,59.0
1010110110101010,15.0,12.0,0.0,29.0,23.0,30.0,9.0,25.0
1010110110000101,15.0,7.0,11.0,10.0,17.0,15.0,10.0,37.0
1010110101001111,15.0,8.0,6.0,20.0,32.0,28.0,12.0,10.0
1010110101000000,15.0,28.0,5.0,60.0,17.0,58.0,14.0,2.0
1010110100111001,15.0,8.0,7.0,39.0,42.0,31.0,16.0,42.0
1010110100110101,15.0,9.0,6.0,44.0,83.0,16.0,14.0,27.0
1010110100101100,15.0,19.0,6.0,12.0,25.0,15.0,17.0,56.0
1010110100011000,15.0,17.0,18.0,58.0,37.0,30.0,25.0,89.0
1010110011100010,15.0,38.0,10.0,85.0,17.0,162.0,204.0,1.0
1010110011010111,15.0,7.0,2.0,104.0,40.0,25.0,17.0,58.0
1010110011010000,15.0,9.0,7.0,23.0,17.0,39.0,18.0,3.0
1010110011000110,15.0,10.0,7.0,88.0,98.0,84.0,69.0,3.0
1010110010001100,15.0,7.0,47.0,38.0,64.0,66.0,47.0,34.0
1010110010000001,15.0,13.0,7.0,102.0,91.0,115.0,72.0,52.0
1010110001110001,15.0,25.0,8.0,106.0,113.0,45.0,42.0,139.0
1010110000101001,15.0,25.0,13.0,26.0,20.0,28.0,45.0,55.0
1010110000001011,15.0,39.0,24.0,139.0,120.0,97.0,59.0,50.0
1010101111010100,15.0,20.0,28.0,140.0,60.0,58.0,60.0,24.0
1010101111001001,15.0,69.0,12.0,85.0,74.0,92.0,101.0,19.0
1010101110111111,15.0,27.0,9.0,95.0,95.0,57.0,28.0,102.0
1010101110110101,15.0,25.0,23.0,74.0,85.0,31.0,21.0,112.0
1010101100100000,15.0,57.0,53.0,51.0,190.0,90.0,123.0,37.0
1010101100001100,15.0,29.0,59.0,35.0,66.0,108.0,49.0,104.0
1010101100000001,15.0,47.0,4.0,48.0,55.0,55.0,42.0,22.0
1010101011101000,15.0,41.0,3.0,116.0,13.0,100.0,96.0,1.0
1010101011011111,15.0,13.0,13.0,41.0,40.0,35.0,22.0,81.0
1010101011011110,15.0,39.0,51.0,252.0,64.0,66.0,45.0,42.0
1010101011000110,15.0,51.0,16.0,197.0,80.0,134.0,88.0,3.0
1010101010111100,15.0,19.0,5.0,69.0,70.0,47.0,29.0,56.0
1010101010000110,15.0,34.0,21.0,86.0,25.0,36.0,24.0,11.0
1010101000111101,15.0,24.0,4.0,65.0,56.0,42.0,24.0,62.0
1010101000101001,15.0,48.0,45.0,35.0,98.0,160.0,79.0,48.0
1010100111100010,15.0,101.0,4.0,14.0,90.0,17.0,44.0,0.0
1010100110111001,15.0,3.0,3.0,3.0,8.0,8.0,9.0,4.0
1010100101100001,15.0,9.0,1.0,23.0,11.0,21.0,19.0,2.0
1010100101010011,15.0,10.0,6.0,20.0,19.0,9.0,9.0,6.0
1010100011101001,15.0,11.0,14.0,41.0,1.0,13.0,29.0,2.0
1010100001110000,15.0,19.0,3.0,5.0,58.0,16.0,50.0,3.0
1010100000001100,15.0,65.0,9.0,10.0,58.0,31.0,57.0,42.0
1010011111010110,15.0,22.0,31.0,149.0,106.0,175.0,84.0,49.0
1010011111000100,15.0,19.0,9.0,98.0,59.0,163.0,80.0,2.0
1010011110001111,15.0,52.0,70.0,23.0,63.0,118.0,11.0,53.0
1010011110001110,15.0,7.0,9.0,32.0,27.0,38.0,20.0,43.0
1010011101110110,15.0,22.0,15.0,31.0,30.0,61.0,35.0,85.0
1010011100100101,15.0,27.0,12.0,59.0,79.0,71.0,53.0,175.0
1010011011111110,15.0,25.0,8.0,124.0,27.0,100.0,90.0,29.0
1010011011110100,15.0,20.0,69.0,30.0,38.0,90.0,178.0,16.0
1010011011010101,15.0,26.0,16.0,81.0,141.0,74.0,160.0,64.0
1010011010101110,15.0,27.0,14.0,35.0,53.0,74.0,38.0,56.0
1010011001110110,15.0,49.0,84.0,108.0,90.0,82.0,71.0,31.0
1010011001011100,15.0,12.0,10.0,97.0,88.0,83.0,52.0,100.0
1010011000110000,15.0,12.0,7.0,47.0,67.0,82.0,21.0,30.0
1010011000010101,15.0,15.0,11.0,28.0,86.0,94.0,28.0,73.0
1010001111010111,15.0,43.0,4.0,68.0,84.0,27.0,57.0,28.0
1010001111000001,15.0,85.0,9.0,35.0,25.0,112.0,50.0,3.0
1010001110111011,15.0,14.0,5.0,79.0,42.0,68.0,73.0,117.0
1010001110100100,15.0,14.0,18.0,47.0,40.0,68.0,62.0,84.0
1010001101111100,15.0,30.0,8.0,31.0,22.0,48.0,96.0,85.0
1010001101110100,15.0,28.0,25.0,87.0,60.0,130.0,99.0,51.0
1010001100101000,15.0,46.0,35.0,106.0,232.0,112.0,144.0,71.0
1010001011111010,15.0,25.0,9.0,183.0,86.0,138.0,93.0,15.0
1010001011110001,15.0,41.0,15.0,43.0,79.0,247.0,117.0,32.0
1010001011101111,15.0,45.0,14.0,33.0,62.0,66.0,88.0,27.0
1010001011101010,15.0,33.0,12.0,57.0,51.0,92.0,51.0,1.0
1010001011100000,15.0,29.0,0.0,35.0,15.0,63.0,93.0,1.0
1010001011011011,15.0,42.0,6.0,75.0,68.0,102.0,52.0,39.0
1010001011000100,15.0,86.0,3.0,42.0,29.0,97.0,150.0,4.0
1010001010111000,15.0,20.0,20.0,17.0,60.0,14.0,17.0,45.0
1010001010110100,15.0,8.0,6.0,39.0,29.0,56.0,19.0,12.0
1010001010011101,15.0,83.0,14.0,27.0,147.0,54.0,31.0,92.0
1010001010011010,15.0,32.0,9.0,65.0,54.0,108.0,33.0,21.0
1010001010010011,15.0,122.0,42.0,50.0,121.0,95.0,63.0,97.0
1010001001011110,15.0,22.0,14.0,44.0,165.0,108.0,38.0,99.0
1010001000110001,15.0,22.0,10.0,15.0,70.0,26.0,28.0,61.0
1010001000101000,15.0,26.0,4.0,30.0,42.0,50.0,44.0,50.0
1010001000100101,15.0,51.0,16.0,66.0,18.0,96.0,53.0,70.0
1010001000010110,15.0,22.0,74.0,17.0,91.0,41.0,71.0,65.0
1010001000001111,15.0,26.0,6.0,185.0,68.0,48.0,99.0,101.0
1010000101110101,15.0,8.0,2.0,13.0,19.0,17.0,9.0,13.0
1010000101000110,15.0,22.0,4.0,14.0,12.0,7.0,37.0,3.0
1010000101000101,15.0,10.0,8.0,10.0,11.0,43.0,17.0,6.0
1010000100100000,15.0,20.0,41.0,52.0,43.0,25.0,34.0,55.0
1010000011101000,15.0,5.0,5.0,17.0,4.0,71.0,50.0,0.0
1010000010101001,15.0,21.0,3.0,46.0,53.0,55.0,61.0,36.0
1010000010010000,15.0,19.0,15.0,58.0,62.0,37.0,38.0,3.0
1010000001111110,15.0,7.0,2.0,11.0,16.0,12.0,12.0,5.0
1010000001001011,15.0,11.0,7.0,18.0,14.0,32.0,87.0,2.0
1010000001000001,15.0,36.0,6.0,40.0,10.0,57.0,20.0,5.0
1010000000001101,15.0,20.0,5.0,53.0,52.0,97.0,47.0,95.0
1001111111111000,15.0,25.0,8.0,45.0,31.0,142.0,89.0,9.0
1001111101111110,15.0,23.0,21.0,42.0,52.0,35.0,42.0,104.0
1001111101011110,15.0,20.0,18.0,86.0,52.0,37.0,18.0,63.0
1001111101000111,15.0,70.0,7.0,45.0,28.0,64.0,29.0,27.0
1001111100100110,15.0,22.0,11.0,46.0,46.0,146.0,81.0,20.0
1001111010010000,15.0,22.0,7.0,38.0,29.0,49.0,79.0,27.0
1001111001010000,15.0,18.0,24.0,85.0,27.0,61.0,58.0,21.0
1001111000010000,15.0,16.0,9.0,56.0,32.0,114.0,62.0,19.0
1001110111011111,15.0,18.0,12.0,193.0,69.0,50.0,20.0,129.0
1001110111001010,15.0,31.0,16.0,109.0,57.0,94.0,39.0,2.0
1001110111000010,15.0,32.0,7.0,112.0,57.0,98.0,90.0,3.0
1001110110100101,15.0,40.0,5.0,38.0,74.0,52.0,26.0,59.0
1001110110100100,15.0,69.0,9.0,50.0,74.0,42.0,50.0,91.0
1001110110010110,15.0,21.0,4.0,24.0,84.0,59.0,52.0,72.0
1001110110000010,15.0,21.0,19.0,94.0,119.0,129.0,34.0,36.0
1001110110000000,15.0,35.0,3.0,16.0,35.0,15.0,17.0,26.0
1001110100111111,15.0,5.0,8.0,28.0,51.0,32.0,29.0,131.0
1001110100111001,15.0,30.0,14.0,49.0,74.0,46.0,22.0,87.0
1001110100100111,15.0,27.0,5.0,29.0,55.0,55.0,35.0,144.0
1001110100010100,15.0,20.0,6.0,18.0,48.0,52.0,38.0,41.0
1001110011111111,15.0,42.0,11.0,58.0,100.0,57.0,56.0,95.0
1001110011010110,15.0,12.0,3.0,42.0,169.0,36.0,45.0,10.0
1001110010111111,15.0,40.0,3.0,18.0,75.0,119.0,15.0,96.0
1001110010111100,15.0,32.0,8.0,53.0,44.0,10.0,23.0,32.0
1001110010100101,15.0,23.0,4.0,49.0,133.0,113.0,58.0,194.0
1001110001111000,15.0,8.0,11.0,27.0,43.0,49.0,22.0,14.0
1001110001011000,15.0,18.0,11.0,34.0,62.0,48.0,25.0,29.0
1001110001001000,15.0,48.0,10.0,120.0,69.0,159.0,63.0,26.0
1001110000111100,15.0,13.0,4.0,19.0,23.0,22.0,18.0,17.0
1001101010111100,15.0,15.0,6.0,11.0,118.0,72.0,94.0,30.0
1001100110100111,15.0,20.0,7.0,39.0,134.0,49.0,25.0,112.0
1001100110100010,15.0,43.0,8.0,67.0,75.0,38.0,86.0,31.0
1001100110010000,15.0,31.0,8.0,40.0,145.0,100.0,55.0,59.0
1001100110001100,15.0,9.0,5.0,56.0,37.0,27.0,21.0,23.0
1001100101100000,15.0,37.0,10.0,33.0,30.0,70.0,37.0,12.0
1001100101010000,15.0,73.0,6.0,29.0,35.0,197.0,46.0,17.0
1001100100101011,15.0,24.0,17.0,119.0,165.0,85.0,87.0,131.0
1001100100010101,15.0,19.0,17.0,20.0,106.0,62.0,42.0,117.0
1001100100010100,15.0,49.0,15.0,33.0,89.0,117.0,7.0,95.0
1001100100001000,15.0,24.0,12.0,23.0,28.0,42.0,34.0,18.0
1001100011110111,15.0,25.0,3.0,82.0,70.0,64.0,119.0,106.0
1001100011110110,15.0,15.0,8.0,32.0,103.0,69.0,75.0,17.0
1001100011100000,15.0,112.0,7.0,82.0,39.0,190.0,75.0,1.0
1001100011000000,15.0,53.0,6.0,52.0,95.0,68.0,134.0,2.0
1001100010011000,15.0,22.0,9.0,35.0,79.0,42.0,28.0,34.0
1001100010010100,15.0,42.0,12.0,27.0,29.0,49.0,21.0,45.0
1001100010000100,15.0,36.0,7.0,28.0,58.0,31.0,38.0,42.0
1001100000111001,15.0,33.0,7.0,114.0,149.0,162.0,28.0,210.0
1001100000011000,15.0,61.0,9.0,56.0,109.0,94.0,105.0,42.0
1001011111101000,15.0,54.0,13.0,92.0,93.0,248.0,224.0,40.0
1001011111000101,15.0,206.0,70.0,90.0,44.0,160.0,79.0,33.0
1001011110110101,15.0,52.0,20.0,52.0,116.0,91.0,87.0,126.0
1001011101010100,15.0,33.0,10.0,77.0,88.0,60.0,70.0,36.0
1001011100110001,15.0,59.0,20.0,30.0,43.0,373.0,76.0,156.0
1001011011010111,15.0,28.0,7.0,73.0,94.0,52.0,48.0,156.0
1001010100100000,15.0,26.0,8.0,35.0,140.0,93.0,53.0,69.0
1001010010011111,15.0,24.0,17.0,27.0,90.0,74.0,36.0,130.0
1001010001010000,15.0,17.0,9.0,30.0,74.0,116.0,18.0,48.0
1001010000111000,15.0,30.0,14.0,19.0,34.0,35.0,25.0,13.0
1001010000100000,15.0,29.0,10.0,90.0,49.0,106.0,58.0,65.0
1001001111101110,15.0,27.0,12.0,52.0,44.0,81.0,91.0,24.0
1001001111101100,15.0,27.0,12.0,156.0,70.0,126.0,80.0,30.0
1001001111001011,15.0,125.0,14.0,151.0,123.0,83.0,75.0,10.0
1001001110001100,15.0,13.0,16.0,55.0,59.0,48.0,97.0,73.0
1001001110000110,15.0,20.0,9.0,52.0,30.0,39.0,15.0,12.0
1001001100111100,15.0,54.0,4.0,16.0,27.0,23.0,38.0,68.0
1001001100011100,15.0,60.0,30.0,31.0,46.0,53.0,51.0,56.0
1001001011110100,15.0,42.0,31.0,51.0,23.0,47.0,56.0,40.0
1001001011101001,15.0,77.0,9.0,33.0,33.0,102.0,103.0,8.0
1001001011011101,15.0,39.0,6.0,77.0,56.0,92.0,71.0,162.0
1001001011010010,15.0,20.0,18.0,39.0,53.0,114.0,109.0,80.0
1001001010000001,15.0,54.0,17.0,94.0,105.0,103.0,162.0,72.0
1001001001111001,15.0,46.0,10.0,74.0,132.0,73.0,73.0,39.0
1001001001110101,15.0,61.0,9.0,48.0,117.0,116.0,57.0,156.0
1001001001010110,15.0,17.0,8.0,21.0,24.0,27.0,22.0,20.0
1001001000101110,15.0,53.0,18.0,23.0,40.0,73.0,39.0,25.0
1001001000000101,15.0,48.0,39.0,48.0,107.0,119.0,122.0,132.0
1001000111110000,15.0,76.0,41.0,65.0,80.0,148.0,298.0,81.0
1001000110001011,15.0,84.0,13.0,164.0,289.0,62.0,93.0,153.0
1001000101110100,15.0,58.0,8.0,38.0,118.0,90.0,140.0,69.0
1001000101001110,15.0,25.0,11.0,52.0,51.0,50.0,30.0,16.0
1001000100100101,15.0,63.0,71.0,61.0,70.0,84.0,120.0,210.0
1001000011110100,15.0,27.0,14.0,58.0,32.0,46.0,51.0,37.0
1001000011010110,15.0,56.0,27.0,135.0,210.0,130.0,138.0,22.0
1001000010110100,15.0,25.0,13.0,26.0,67.0,82.0,86.0,103.0
1000111111111111,15.0,5.0,8.0,46.0,32.0,14.0,18.0,37.0
1000111100111111,15.0,13.0,8.0,13.0,26.0,14.0,17.0,46.0
1000111100110001,15.0,12.0,29.0,29.0,31.0,66.0,13.0,51.0
1000111011110000,15.0,103.0,13.0,21.0,25.0,248.0,61.0,2.0
1000111010110110,15.0,32.0,3.0,32.0,27.0,71.0,50.0,16.0
1000111000111010,15.0,27.0,3.0,28.0,48.0,46.0,17.0,36.0
1000111000000110,15.0,41.0,18.0,72.0,74.0,141.0,85.0,42.0
1000110111110101,15.0,22.0,8.0,12.0,36.0,47.0,81.0,13.0
1000110111110000,15.0,30.0,40.0,22.0,14.0,22.0,27.0,1.0
1000110111100110,15.0,14.0,1.0,39.0,13.0,54.0,27.0,2.0
1000110110010111,15.0,25.0,3.0,87.0,29.0,43.0,14.0,31.0
1000110110000010,15.0,29.0,1.0,16.0,25.0,18.0,35.0,40.0
1000110101101101,15.0,14.0,26.0,42.0,100.0,54.0,74.0,78.0
1000110101100110,15.0,12.0,6.0,61.0,30.0,78.0,90.0,6.0
1000110101001101,15.0,10.0,1.0,42.0,66.0,36.0,62.0,65.0
1000110101001000,15.0,18.0,2.0,54.0,31.0,89.0,44.0,18.0
1000110100111100,15.0,8.0,6.0,49.0,28.0,24.0,25.0,44.0
1000110100100100,15.0,27.0,5.0,13.0,27.0,22.0,13.0,34.0
1000110011101010,15.0,17.0,13.0,36.0,12.0,163.0,75.0,1.0
1000110011011110,15.0,23.0,2.0,31.0,56.0,37.0,23.0,3.0
1000110011001001,15.0,35.0,11.0,60.0,22.0,55.0,74.0,4.0
1000110010001010,15.0,42.0,10.0,145.0,42.0,58.0,94.0,27.0
1000110001110011,15.0,34.0,14.0,95.0,133.0,148.0,54.0,144.0
1000110001000001,15.0,50.0,13.0,54.0,91.0,62.0,81.0,5.0
1000110000100101,15.0,7.0,7.0,14.0,26.0,27.0,25.0,21.0
1000110000010000,15.0,35.0,6.0,41.0,19.0,59.0,47.0,114.0
1000110000001110,15.0,25.0,20.0,25.0,49.0,85.0,108.0,40.0
1000101111111100,15.0,44.0,15.0,45.0,82.0,141.0,45.0,8.0
1000101110010101,15.0,44.0,18.0,50.0,129.0,69.0,41.0,111.0
1000101110000111,15.0,21.0,11.0,16.0,21.0,14.0,23.0,27.0
1000101110000110,15.0,9.0,4.0,27.0,53.0,55.0,39.0,27.0
1000101101011000,15.0,67.0,48.0,67.0,108.0,105.0,80.0,15.0
1000101100111101,15.0,26.0,11.0,89.0,125.0,70.0,62.0,134.0
1000101100111100,15.0,19.0,11.0,80.0,114.0,52.0,55.0,51.0
1000101100110110,15.0,22.0,14.0,15.0,42.0,74.0,67.0,60.0
1000101100100110,15.0,20.0,4.0,56.0,48.0,104.0,25.0,23.0
1000101010111111,15.0,24.0,8.0,33.0,58.0,56.0,21.0,112.0
1000101000111111,15.0,10.0,3.0,24.0,25.0,17.0,9.0,36.0
1000101000111101,15.0,42.0,12.0,69.0,83.0,94.0,53.0,295.0
1000101000011010,15.0,61.0,16.0,84.0,67.0,73.0,64.0,129.0
1000100111011110,15.0,6.0,3.0,6.0,43.0,28.0,12.0,4.0
1000100110011001,15.0,13.0,24.0,17.0,50.0,34.0,25.0,16.0
1000100101101101,15.0,14.0,3.0,30.0,15.0,14.0,36.0,6.0
1000100011000100,15.0,10.0,5.0,6.0,10.0,25.0,19.0,2.0
1000100010011011,15.0,27.0,5.0,16.0,41.0,7.0,20.0,32.0
1000100000100001,15.0,10.0,8.0,12.0,13.0,13.0,5.0,39.0
1000100000000010,15.0,30.0,7.0,28.0,26.0,51.0,40.0,1.0
1000011111111001,15.0,65.0,24.0,59.0,123.0,117.0,171.0,22.0
1000011111000110,15.0,44.0,6.0,148.0,116.0,163.0,160.0,7.0
1000011111000101,15.0,31.0,41.0,66.0,55.0,91.0,79.0,14.0
1000011111000000,15.0,48.0,25.0,125.0,41.0,60.0,52.0,1.0
1000011110100111,15.0,41.0,11.0,111.0,75.0,119.0,60.0,143.0
1000011110000011,15.0,23.0,3.0,89.0,69.0,143.0,59.0,127.0
1000011101110100,15.0,26.0,9.0,84.0,88.0,58.0,59.0,113.0
1000011100011110,15.0,33.0,10.0,62.0,126.0,61.0,40.0,84.0
1000011011101111,15.0,14.0,29.0,69.0,107.0,123.0,63.0,40.0
1000011011101110,15.0,33.0,7.0,75.0,275.0,179.0,85.0,10.0
1000011010111100,15.0,23.0,22.0,24.0,59.0,52.0,37.0,84.0
1000011010110110,15.0,20.0,7.0,24.0,20.0,21.0,33.0,22.0
1000011001010111,15.0,65.0,8.0,115.0,255.0,155.0,144.0,119.0
1000011000110001,15.0,64.0,11.0,62.0,22.0,105.0,59.0,195.0
1000001111101100,15.0,91.0,61.0,114.0,92.0,129.0,83.0,17.0
1000001111010000,15.0,10.0,5.0,23.0,40.0,85.0,53.0,6.0
1000001110111100,15.0,9.0,5.0,26.0,117.0,73.0,21.0,59.0
1000001101100000,15.0,53.0,11.0,21.0,15.0,121.0,54.0,6.0
1000001101001111,15.0,29.0,8.0,81.0,78.0,172.0,22.0,18.0
1000001100100110,15.0,19.0,18.0,114.0,84.0,56.0,50.0,88.0
1000001100001000,15.0,22.0,28.0,26.0,22.0,50.0,31.0,4.0
1000001100000110,15.0,62.0,41.0,53.0,88.0,56.0,94.0,42.0
1000001011111100,15.0,35.0,16.0,50.0,64.0,116.0,85.0,37.0
1000001011110100,15.0,26.0,4.0,57.0,43.0,205.0,50.0,31.0
1000001011100110,15.0,40.0,8.0,36.0,38.0,99.0,79.0,4.0
1000001011011011,15.0,55.0,11.0,95.0,62.0,203.0,119.0,72.0
1000001011000000,15.0,78.0,47.0,74.0,43.0,118.0,117.0,1.0
1000001010111100,15.0,8.0,2.0,10.0,26.0,21.0,13.0,15.0
1000001010101111,15.0,32.0,11.0,121.0,114.0,47.0,40.0,113.0
1000001001101010,15.0,40.0,14.0,185.0,56.0,173.0,80.0,20.0
1000001000111010,15.0,26.0,7.0,62.0,32.0,43.0,65.0,14.0
1000001000101000,15.0,23.0,5.0,30.0,80.0,92.0,16.0,60.0
1000000110110110,15.0,8.0,1.0,3.0,10.0,16.0,11.0,9.0
1000000110100011,15.0,10.0,6.0,28.0,20.0,21.0,12.0,19.0
1000000101100011,15.0,58.0,5.0,19.0,77.0,76.0,39.0,7.0
1000000100101011,15.0,10.0,7.0,14.0,12.0,12.0,12.0,9.0
0111111111100001,15.0,48.0,10.0,51.0,16.0,126.0,75.0,12.0
0111111111011000,15.0,45.0,10.0,139.0,108.0,139.0,44.0,20.0
0111111111001010,15.0,19.0,4.0,60.0,16.0,88.0,80.0,4.0
0111111101111110,15.0,16.0,8.0,95.0,43.0,49.0,40.0,67.0
0111111101011100,15.0,32.0,3.0,87.0,29.0,36.0,36.0,69.0
0111111101011001,15.0,32.0,13.0,174.0,84.0,86.0,32.0,101.0
0111111101000110,15.0,26.0,4.0,70.0,38.0,42.0,25.0,6.0
0111111101000101,15.0,14.0,14.0,28.0,34.0,52.0,40.0,59.0
0111111100111000,15.0,22.0,2.0,43.0,66.0,22.0,31.0,49.0
0111111100101111,15.0,17.0,2.0,59.0,54.0,26.0,29.0,79.0
0111111010100111,15.0,44.0,5.0,151.0,171.0,117.0,67.0,171.0
0111111010010011,15.0,30.0,25.0,83.0,204.0,61.0,51.0,244.0
0111111010001100,15.0,22.0,20.0,162.0,109.0,111.0,34.0,66.0
0111111001111010,15.0,38.0,10.0,53.0,63.0,51.0,22.0,23.0
0111111001110100,15.0,13.0,3.0,41.0,60.0,27.0,43.0,77.0
0111111000100110,15.0,16.0,4.0,15.0,21.0,18.0,32.0,43.0
0111110111010001,15.0,38.0,4.0,22.0,33.0,31.0,35.0,26.0
0111110110111000,15.0,9.0,3.0,17.0,24.0,10.0,14.0,17.0
0111110110100011,15.0,35.0,8.0,53.0,63.0,67.0,16.0,120.0
0111110101110011,15.0,54.0,22.0,209.0,238.0,96.0,43.0,173.0
0111110101011100,15.0,42.0,19.0,60.0,64.0,23.0,62.0,104.0
0111110101011010,15.0,11.0,4.0,44.0,52.0,15.0,30.0,22.0
0111110100111010,15.0,35.0,5.0,38.0,155.0,52.0,24.0,73.0
0111110100111001,15.0,18.0,11.0,64.0,55.0,30.0,28.0,66.0
0111110100101101,15.0,16.0,5.0,24.0,58.0,27.0,13.0,66.0
0111110100001111,15.0,10.0,6.0,49.0,80.0,17.0,11.0,81.0
0111110011101111,15.0,22.0,8.0,87.0,60.0,65.0,32.0,229.0
0111110011011000,15.0,30.0,5.0,40.0,52.0,104.0,42.0,47.0
0111110010101011,15.0,13.0,23.0,128.0,109.0,67.0,34.0,159.0
0111110010100110,15.0,13.0,3.0,37.0,99.0,33.0,29.0,50.0
0111110010000011,15.0,14.0,5.0,138.0,93.0,76.0,137.0,234.0
0111110001101001,15.0,49.0,10.0,61.0,112.0,108.0,86.0,163.0
0111110001100101,15.0,8.0,8.0,29.0,94.0,37.0,19.0,49.0
0111110001011001,15.0,21.0,7.0,14.0,24.0,21.0,22.0,120.0
0111110000111111,15.0,4.0,5.0,26.0,34.0,41.0,14.0,94.0
