variant,counts_9114_b_F_5,counts_9114_b_F_4,counts_9114_b_F_6,counts_9114_b_F_7,counts_9114_b_F_3,counts_9114_b_F_2,counts_9114_b_F_1,counts_9114_b_F_8
0001010100000010,40.0,33.0,29.0,33.0,40.0,8.0,8.0,14.0
0001010011000100,40.0,45.0,45.0,23.0,12.0,6.0,11.0,1.0
0001010010111100,40.0,10.0,24.0,18.0,17.0,4.0,1.0,46.0
0001010010101101,40.0,35.0,56.0,65.0,14.0,2.0,7.0,96.0
0001010001011010,40.0,61.0,171.0,207.0,46.0,7.0,24.0,47.0
0001010000110010,40.0,35.0,55.0,42.0,21.0,5.0,4.0,40.0
0001001111100001,40.0,67.0,67.0,110.0,15.0,3.0,11.0,37.0
0001001101101110,40.0,34.0,37.0,35.0,21.0,5.0,6.0,7.0
0001001100000111,40.0,9.0,36.0,31.0,14.0,4.0,4.0,35.0
0001001011101010,40.0,65.0,10.0,48.0,46.0,0.0,3.0,2.0
0001001010110010,40.0,38.0,104.0,39.0,20.0,1.0,9.0,21.0
0001001001100110,40.0,57.0,137.0,48.0,17.0,2.0,14.0,3.0
0001001000111010,40.0,34.0,65.0,38.0,14.0,0.0,6.0,12.0
0001000110111001,40.0,51.0,86.0,70.0,37.0,14.0,20.0,130.0
0001000110101001,40.0,40.0,62.0,127.0,19.0,6.0,5.0,145.0
0001000110011001,40.0,40.0,113.0,84.0,19.0,6.0,50.0,166.0
0001000101111001,40.0,27.0,80.0,113.0,15.0,8.0,9.0,117.0
0001000100111000,40.0,22.0,110.0,95.0,30.0,10.0,4.0,42.0
0001000100010101,40.0,47.0,64.0,82.0,11.0,19.0,29.0,318.0
0001000100001000,40.0,106.0,63.0,152.0,46.0,5.0,57.0,14.0
0001000010100110,40.0,52.0,112.0,66.0,36.0,4.0,8.0,21.0
0001000001010110,40.0,39.0,84.0,104.0,13.0,16.0,0.0,74.0
0001000000101010,40.0,54.0,49.0,54.0,37.0,2.0,7.0,10.0
0000111110101101,40.0,20.0,54.0,54.0,6.0,2.0,8.0,45.0
0000111011011111,40.0,16.0,104.0,31.0,6.0,2.0,0.0,14.0
0000111001100111,40.0,68.0,31.0,85.0,10.0,5.0,2.0,15.0
0000111001011000,40.0,14.0,103.0,104.0,15.0,3.0,4.0,1.0
0000111000011111,40.0,14.0,26.0,51.0,13.0,5.0,3.0,80.0
0000111000010101,40.0,17.0,27.0,80.0,15.0,14.0,27.0,61.0
0000110111101011,40.0,28.0,21.0,46.0,17.0,2.0,5.0,2.0
0000110111010000,40.0,65.0,13.0,5.0,10.0,1.0,2.0,9.0
0000110110101111,40.0,18.0,93.0,17.0,9.0,1.0,4.0,13.0
0000110101110010,40.0,62.0,68.0,116.0,26.0,7.0,2.0,1.0
0000110100000010,40.0,34.0,79.0,58.0,19.0,1.0,3.0,3.0
0000110001101011,40.0,20.0,23.0,52.0,11.0,2.0,3.0,1.0
0000110001101000,40.0,64.0,67.0,6.0,6.0,4.0,8.0,2.0
0000110000101001,40.0,24.0,78.0,92.0,26.0,2.0,0.0,92.0
0000101111111001,40.0,55.0,78.0,54.0,15.0,6.0,4.0,44.0
0000101110111100,40.0,18.0,69.0,39.0,23.0,4.0,10.0,37.0
0000101110001011,40.0,54.0,145.0,73.0,37.0,1.0,4.0,18.0
0000101010111010,40.0,80.0,112.0,12.0,4.0,3.0,11.0,4.0
0000101010010110,40.0,45.0,55.0,24.0,20.0,4.0,10.0,30.0
0000101001101101,40.0,49.0,64.0,99.0,36.0,5.0,28.0,31.0
0000101000111000,40.0,26.0,36.0,53.0,16.0,2.0,7.0,13.0
0000101000011001,40.0,38.0,54.0,66.0,13.0,3.0,25.0,52.0
0000011111011001,40.0,34.0,76.0,95.0,55.0,12.0,9.0,41.0
0000011101101110,40.0,20.0,28.0,15.0,8.0,1.0,5.0,15.0
0000011101011010,40.0,43.0,104.0,59.0,27.0,4.0,6.0,19.0
0000011100101001,40.0,48.0,92.0,108.0,25.0,5.0,8.0,57.0
0000011100010110,40.0,39.0,80.0,32.0,31.0,0.0,8.0,9.0
0000011011111100,40.0,46.0,108.0,47.0,61.0,2.0,14.0,8.0
0000011011101001,40.0,61.0,77.0,25.0,27.0,4.0,10.0,8.0
0000011011001011,40.0,76.0,49.0,17.0,78.0,16.0,7.0,4.0
0000011010101101,40.0,20.0,64.0,46.0,12.0,3.0,9.0,103.0
0000011010000001,40.0,31.0,98.0,25.0,17.0,5.0,8.0,30.0
0000011001110100,40.0,19.0,21.0,33.0,11.0,1.0,25.0,7.0
0000011001110011,40.0,56.0,119.0,131.0,56.0,12.0,24.0,20.0
0000011001101001,40.0,69.0,78.0,24.0,30.0,5.0,64.0,17.0
0000010011010100,40.0,79.0,50.0,78.0,25.0,8.0,20.0,11.0
0000010001010101,40.0,35.0,106.0,117.0,34.0,19.0,26.0,84.0
0000001111110111,40.0,33.0,66.0,58.0,13.0,1.0,16.0,23.0
0000001101100011,40.0,85.0,118.0,33.0,36.0,5.0,9.0,7.0
0000001101010110,40.0,9.0,47.0,64.0,24.0,1.0,2.0,12.0
0000001100100011,40.0,18.0,72.0,35.0,14.0,6.0,5.0,28.0
0000001011110010,40.0,64.0,73.0,9.0,57.0,4.0,10.0,9.0
0000001011100100,40.0,31.0,23.0,17.0,54.0,2.0,10.0,29.0
0000001011001010,40.0,35.0,20.0,6.0,44.0,8.0,6.0,1.0
0000001011000001,40.0,68.0,39.0,28.0,67.0,14.0,26.0,9.0
0000001001100001,40.0,86.0,35.0,39.0,14.0,3.0,6.0,3.0
0000001001000111,40.0,102.0,44.0,64.0,11.0,3.0,6.0,9.0
0000000100011111,40.0,32.0,11.0,135.0,39.0,4.0,6.0,67.0
0000000011010010,40.0,12.0,14.0,4.0,1.0,0.0,1.0,0.0
1111111110010100,39.0,73.0,21.0,25.0,47.0,14.0,19.0,59.0
1111110000000101,39.0,45.0,27.0,150.0,38.0,59.0,135.0,213.0
1111100110111111,39.0,13.0,68.0,77.0,15.0,11.0,68.0,188.0
1111100100100100,39.0,179.0,52.0,127.0,40.0,16.0,13.0,112.0
1111100011011000,39.0,51.0,27.0,98.0,128.0,12.0,39.0,21.0
1111011010111111,39.0,111.0,151.0,98.0,22.0,11.0,25.0,307.0
1111011010110110,39.0,36.0,20.0,47.0,22.0,8.0,35.0,20.0
1111001110001111,39.0,43.0,58.0,27.0,19.0,10.0,7.0,57.0
1111001110000110,39.0,47.0,22.0,49.0,26.0,200.0,16.0,12.0
1110111001011011,39.0,83.0,36.0,24.0,54.0,12.0,29.0,216.0
1110110101101100,39.0,68.0,59.0,143.0,71.0,13.0,23.0,7.0
1110110101010000,39.0,45.0,25.0,24.0,32.0,20.0,20.0,11.0
1110110010110000,39.0,41.0,35.0,50.0,122.0,7.0,76.0,33.0
1110101100110111,39.0,41.0,28.0,196.0,49.0,11.0,10.0,32.0
1110101000111100,39.0,34.0,35.0,24.0,21.0,7.0,52.0,21.0
1110101000111000,39.0,88.0,86.0,141.0,42.0,19.0,12.0,72.0
1110100111101111,39.0,121.0,21.0,60.0,11.0,2.0,5.0,47.0
1110100110101101,39.0,99.0,79.0,13.0,12.0,7.0,11.0,46.0
1110100110011101,39.0,150.0,48.0,8.0,18.0,8.0,150.0,127.0
1110100011110000,39.0,148.0,100.0,33.0,17.0,8.0,11.0,1.0
1110100011000010,39.0,207.0,66.0,18.0,134.0,4.0,7.0,1.0
1110100001101000,39.0,23.0,9.0,9.0,15.0,7.0,5.0,1.0
1110100000001101,39.0,17.0,61.0,37.0,12.0,28.0,15.0,8.0
1110011110110111,39.0,148.0,59.0,76.0,59.0,19.0,69.0,100.0
1110001000010111,39.0,76.0,39.0,52.0,102.0,25.0,111.0,86.0
1110000110101010,39.0,18.0,28.0,20.0,23.0,8.0,4.0,16.0
1110000101101100,39.0,59.0,11.0,20.0,31.0,9.0,7.0,2.0
1110000101011001,39.0,81.0,37.0,102.0,27.0,8.0,9.0,70.0
1110000100000000,39.0,78.0,6.0,17.0,24.0,17.0,10.0,4.0
1110000001110000,39.0,24.0,7.0,22.0,7.0,6.0,11.0,8.0
1110000000001111,39.0,62.0,53.0,80.0,15.0,13.0,8.0,56.0
1101111000110100,39.0,62.0,49.0,16.0,34.0,23.0,14.0,28.0
1101110001010110,39.0,110.0,31.0,93.0,65.0,31.0,17.0,15.0
1101011010110111,39.0,35.0,19.0,24.0,20.0,20.0,23.0,165.0
1101011000110111,39.0,50.0,44.0,41.0,28.0,69.0,78.0,159.0
1101000010111100,39.0,122.0,89.0,87.0,38.0,22.0,85.0,65.0
1101000000110100,39.0,72.0,42.0,70.0,100.0,22.0,15.0,84.0
1100111110010101,39.0,63.0,17.0,85.0,34.0,13.0,125.0,110.0
1100111010110110,39.0,35.0,13.0,18.0,32.0,4.0,9.0,21.0
1100111001011101,39.0,57.0,49.0,80.0,26.0,10.0,55.0,80.0
1100111001010010,39.0,96.0,47.0,84.0,158.0,42.0,16.0,45.0
1100111000011001,39.0,158.0,154.0,57.0,59.0,59.0,22.0,171.0
1100110110101010,39.0,125.0,15.0,34.0,24.0,5.0,3.0,19.0
1100110101001110,39.0,63.0,29.0,14.0,32.0,6.0,9.0,9.0
1100110100110110,39.0,34.0,10.0,116.0,67.0,43.0,10.0,57.0
1100110000100111,39.0,55.0,34.0,22.0,42.0,10.0,13.0,23.0
1100100110110001,39.0,23.0,36.0,13.0,9.0,12.0,6.0,4.0
1100100110011000,39.0,36.0,19.0,69.0,189.0,11.0,12.0,4.0
1100100110001000,39.0,20.0,54.0,49.0,14.0,1.0,40.0,5.0
1100100101101011,39.0,85.0,47.0,36.0,72.0,5.0,8.0,46.0
1100100001110010,39.0,50.0,26.0,31.0,32.0,3.0,11.0,12.0
1100001110111000,39.0,61.0,22.0,25.0,25.0,25.0,8.0,19.0
1100001010111010,39.0,74.0,45.0,38.0,48.0,95.0,28.0,55.0
1100001001010100,39.0,66.0,21.0,26.0,49.0,7.0,13.0,17.0
1100000100111001,39.0,32.0,28.0,58.0,11.0,4.0,4.0,72.0
1100000010100001,39.0,124.0,28.0,66.0,77.0,4.0,116.0,46.0
1100000001110011,39.0,51.0,14.0,23.0,19.0,11.0,5.0,48.0
1100000001011011,39.0,247.0,58.0,27.0,12.0,9.0,37.0,114.0
1011111111101110,39.0,37.0,28.0,21.0,46.0,9.0,14.0,4.0
1011111100101101,39.0,91.0,59.0,140.0,66.0,8.0,41.0,324.0
1011111011101111,39.0,69.0,19.0,51.0,24.0,8.0,14.0,48.0
1011110110110011,39.0,23.0,20.0,71.0,25.0,18.0,14.0,88.0
1011110110100010,39.0,57.0,43.0,35.0,33.0,6.0,19.0,13.0
1011110100101011,39.0,79.0,193.0,132.0,21.0,12.0,8.0,224.0
1011110010100010,39.0,96.0,37.0,72.0,99.0,50.0,7.0,59.0
1011110001010110,39.0,147.0,57.0,60.0,113.0,9.0,81.0,22.0
1011100111010100,39.0,37.0,22.0,15.0,30.0,9.0,22.0,12.0
1011100110010110,39.0,87.0,63.0,83.0,39.0,23.0,9.0,122.0
1011100101011100,39.0,92.0,22.0,51.0,22.0,8.0,7.0,70.0
1011100100111000,39.0,49.0,45.0,112.0,21.0,35.0,12.0,32.0
1011100100011001,39.0,60.0,54.0,28.0,36.0,88.0,24.0,102.0
1011100100011000,39.0,145.0,64.0,44.0,29.0,8.0,18.0,51.0
1011100010100111,39.0,86.0,47.0,56.0,27.0,36.0,25.0,98.0
1011100000110000,39.0,26.0,58.0,23.0,42.0,34.0,8.0,38.0
1011011111111110,39.0,46.0,17.0,39.0,26.0,4.0,16.0,18.0
1011011110111111,39.0,45.0,23.0,155.0,40.0,78.0,14.0,160.0
1011011110101110,39.0,48.0,87.0,116.0,23.0,54.0,39.0,36.0
1011011010010111,39.0,62.0,101.0,99.0,27.0,26.0,18.0,165.0
1011010111001100,39.0,77.0,58.0,26.0,57.0,9.0,8.0,28.0
1011010110010101,39.0,43.0,20.0,56.0,15.0,19.0,29.0,62.0
1011010110000011,39.0,139.0,95.0,162.0,76.0,48.0,17.0,165.0
1011010100110010,39.0,129.0,60.0,86.0,87.0,42.0,9.0,95.0
1011010011011111,39.0,64.0,68.0,55.0,56.0,17.0,36.0,108.0
1011010010110000,39.0,111.0,63.0,47.0,15.0,46.0,39.0,75.0
1011010010011001,39.0,35.0,47.0,44.0,94.0,14.0,72.0,100.0
1011001101000111,39.0,101.0,38.0,15.0,42.0,5.0,20.0,72.0
1011001100111000,39.0,52.0,59.0,94.0,133.0,32.0,12.0,79.0
1011001100100111,39.0,63.0,36.0,56.0,27.0,11.0,33.0,69.0
1011001100010100,39.0,75.0,65.0,87.0,26.0,11.0,9.0,58.0
1011001001111001,39.0,44.0,38.0,50.0,47.0,11.0,16.0,77.0
1011001000101111,39.0,30.0,69.0,44.0,15.0,13.0,42.0,69.0
1011001000101110,39.0,62.0,25.0,63.0,33.0,10.0,18.0,20.0
1011000111110111,39.0,44.0,46.0,22.0,41.0,8.0,14.0,39.0
1011000100010100,39.0,112.0,41.0,34.0,28.0,140.0,33.0,36.0
1011000011110101,39.0,72.0,41.0,55.0,103.0,58.0,15.0,89.0
1011000011110000,39.0,75.0,20.0,28.0,41.0,12.0,11.0,8.0
1011000011100110,39.0,66.0,25.0,17.0,40.0,12.0,9.0,10.0
1010111111111000,39.0,53.0,14.0,9.0,50.0,4.0,1.0,5.0
1010111110001011,39.0,55.0,53.0,60.0,40.0,4.0,15.0,34.0
1010111100111100,39.0,63.0,59.0,83.0,12.0,4.0,10.0,175.0
1010111100111000,39.0,41.0,13.0,5.0,23.0,2.0,3.0,16.0
1010111010101001,39.0,50.0,19.0,24.0,42.0,20.0,62.0,44.0
1010111001010010,39.0,107.0,30.0,75.0,49.0,8.0,36.0,6.0
1010111000111001,39.0,73.0,69.0,51.0,11.0,3.0,14.0,113.0
1010110111011111,39.0,88.0,48.0,158.0,16.0,9.0,24.0,136.0
1010110110111111,39.0,12.0,16.0,44.0,6.0,2.0,3.0,35.0
1010110101110100,39.0,40.0,35.0,19.0,71.0,0.0,2.0,44.0
1010110100000100,39.0,50.0,73.0,30.0,20.0,4.0,13.0,36.0
1010110010100111,39.0,19.0,50.0,33.0,27.0,10.0,7.0,82.0
1010110001110100,39.0,16.0,32.0,61.0,162.0,4.0,8.0,28.0
1010110000001101,39.0,32.0,20.0,70.0,18.0,9.0,16.0,30.0
1010101111000101,39.0,248.0,53.0,79.0,27.0,5.0,15.0,1.0
1010101100110001,39.0,150.0,86.0,178.0,137.0,10.0,22.0,84.0
1010101001111000,39.0,73.0,198.0,35.0,67.0,7.0,42.0,59.0
1010100111000011,39.0,127.0,178.0,90.0,100.0,15.0,8.0,17.0
1010100101100011,39.0,127.0,145.0,53.0,32.0,6.0,91.0,8.0
1010100100000011,39.0,26.0,56.0,34.0,14.0,6.0,1.0,8.0
1010011101011000,39.0,46.0,24.0,106.0,28.0,19.0,6.0,22.0
1010011011111100,39.0,54.0,90.0,24.0,44.0,17.0,66.0,97.0
1010011011110111,39.0,60.0,31.0,43.0,37.0,13.0,13.0,29.0
1010011010101101,39.0,87.0,102.0,50.0,19.0,33.0,33.0,206.0
1010011000100011,39.0,134.0,91.0,65.0,26.0,14.0,103.0,55.0
1010010010110110,39.0,77.0,26.0,159.0,43.0,14.0,33.0,121.0
1010001111110111,39.0,54.0,16.0,19.0,21.0,13.0,59.0,22.0
1010001110101001,39.0,87.0,100.0,47.0,19.0,7.0,54.0,47.0
1010001110010001,39.0,100.0,57.0,45.0,31.0,21.0,24.0,132.0
1010001100111000,39.0,43.0,47.0,59.0,66.0,7.0,13.0,71.0
1010001010011101,39.0,22.0,14.0,17.0,22.0,19.0,12.0,126.0
1010001001010110,39.0,44.0,32.0,148.0,18.0,3.0,14.0,25.0
1010001001000110,39.0,103.0,26.0,16.0,15.0,9.0,4.0,5.0
1010000101101001,39.0,40.0,27.0,60.0,15.0,10.0,10.0,12.0
1010000001011011,39.0,16.0,69.0,11.0,48.0,5.0,10.0,8.0
1001111110010001,39.0,89.0,81.0,49.0,27.0,7.0,13.0,69.0
1001111101110101,39.0,46.0,81.0,30.0,15.0,34.0,2.0,138.0
1001111010110011,39.0,66.0,57.0,72.0,62.0,5.0,44.0,71.0
1001111001011101,39.0,33.0,59.0,49.0,26.0,26.0,3.0,77.0
1001111000101110,39.0,61.0,77.0,40.0,22.0,4.0,18.0,67.0
1001110111110010,39.0,105.0,68.0,180.0,97.0,4.0,16.0,48.0
1001110110000111,39.0,26.0,28.0,19.0,18.0,15.0,5.0,81.0
1001110110000001,39.0,74.0,63.0,22.0,44.0,13.0,2.0,11.0
1001110101101101,39.0,59.0,80.0,26.0,64.0,15.0,6.0,38.0
1001110100101101,39.0,39.0,24.0,29.0,16.0,18.0,10.0,45.0
1001110010001111,39.0,34.0,31.0,151.0,18.0,7.0,3.0,72.0
1001110001111000,39.0,51.0,24.0,29.0,13.0,3.0,8.0,6.0
1001110000111010,39.0,90.0,132.0,75.0,22.0,1.0,13.0,114.0
1001101010110111,39.0,66.0,40.0,100.0,26.0,17.0,38.0,120.0
1001100110111001,39.0,39.0,39.0,58.0,22.0,34.0,14.0,47.0
1001100101000111,39.0,40.0,106.0,70.0,67.0,6.0,8.0,120.0
1001100001011101,39.0,33.0,48.0,44.0,45.0,8.0,49.0,72.0
1001100001010101,39.0,72.0,12.0,155.0,11.0,31.0,17.0,61.0
1001011110100000,39.0,95.0,52.0,75.0,62.0,9.0,64.0,20.0
1001010100001101,39.0,118.0,31.0,139.0,40.0,28.0,18.0,78.0
1001010000110110,39.0,35.0,34.0,113.0,19.0,6.0,12.0,27.0
1001001111110110,39.0,119.0,36.0,46.0,38.0,4.0,19.0,8.0
1001001111011101,39.0,78.0,128.0,57.0,16.0,5.0,27.0,68.0
1001001111011000,39.0,55.0,40.0,47.0,29.0,13.0,15.0,31.0
1001001110111101,39.0,25.0,29.0,39.0,33.0,47.0,13.0,105.0
1001001100011111,39.0,40.0,36.0,52.0,23.0,18.0,44.0,270.0
1000111111011110,39.0,56.0,84.0,136.0,33.0,3.0,8.0,6.0
1000111111001001,39.0,60.0,26.0,10.0,34.0,6.0,5.0,8.0
1000111111000100,39.0,107.0,13.0,5.0,78.0,2.0,11.0,1.0
1000111110011010,39.0,70.0,39.0,100.0,39.0,38.0,8.0,14.0
1000111101110110,39.0,73.0,93.0,44.0,41.0,6.0,4.0,38.0
1000111100100000,39.0,65.0,41.0,65.0,20.0,41.0,64.0,43.0
1000111011100111,39.0,88.0,43.0,20.0,73.0,3.0,10.0,8.0
1000111001111100,39.0,81.0,20.0,39.0,18.0,28.0,13.0,59.0
1000111000001100,39.0,50.0,23.0,84.0,87.0,11.0,21.0,18.0
1000110110010001,39.0,50.0,54.0,42.0,79.0,10.0,12.0,144.0
1000110100011010,39.0,40.0,40.0,121.0,29.0,7.0,9.0,56.0
1000110011000101,39.0,101.0,22.0,61.0,28.0,13.0,6.0,14.0
1000110010110001,39.0,48.0,24.0,19.0,6.0,1.0,82.0,49.0
1000110010001101,39.0,75.0,58.0,33.0,13.0,5.0,21.0,108.0
1000110001111110,39.0,30.0,39.0,33.0,16.0,4.0,12.0,24.0
1000110000110111,39.0,47.0,30.0,20.0,17.0,14.0,6.0,48.0
1000101110001000,39.0,54.0,14.0,15.0,17.0,1.0,17.0,23.0
1000101000010000,39.0,39.0,30.0,29.0,19.0,4.0,26.0,15.0
1000100111001010,39.0,31.0,5.0,3.0,31.0,0.0,2.0,1.0
1000100110011001,39.0,17.0,31.0,13.0,10.0,3.0,4.0,16.0
1000100101111100,39.0,16.0,30.0,57.0,8.0,15.0,4.0,29.0
1000100011000011,39.0,62.0,18.0,11.0,18.0,4.0,6.0,1.0
1000100001111011,39.0,67.0,22.0,13.0,14.0,2.0,2.0,5.0
1000100000111010,39.0,25.0,14.0,102.0,5.0,0.0,2.0,3.0
1000011111110111,39.0,136.0,69.0,85.0,28.0,2.0,13.0,37.0
1000011100011111,39.0,50.0,159.0,166.0,39.0,6.0,45.0,156.0
1000011010101000,39.0,62.0,52.0,24.0,31.0,6.0,13.0,34.0
1000011000111011,39.0,77.0,59.0,217.0,35.0,9.0,25.0,108.0
1000001111001101,39.0,53.0,90.0,55.0,137.0,13.0,19.0,73.0
1000001110011110,39.0,37.0,43.0,135.0,17.0,6.0,21.0,18.0
1000001110010100,39.0,63.0,21.0,29.0,20.0,8.0,27.0,25.0
1000001011010111,39.0,39.0,29.0,19.0,18.0,28.0,20.0,20.0
1000001010101000,39.0,39.0,27.0,37.0,12.0,8.0,6.0,7.0
1000000101111101,39.0,15.0,10.0,17.0,10.0,2.0,4.0,13.0
1000000101110011,39.0,46.0,16.0,41.0,36.0,9.0,3.0,46.0
1000000000000001,39.0,9.0,3.0,29.0,8.0,84.0,34.0,10.0
0111111110011010,39.0,48.0,134.0,65.0,41.0,0.0,7.0,60.0
0111111110010111,39.0,38.0,52.0,80.0,86.0,12.0,6.0,44.0
0111111101010000,39.0,21.0,17.0,13.0,28.0,3.0,22.0,12.0
0111111000100010,39.0,76.0,33.0,31.0,53.0,6.0,4.0,65.0
0111111000011010,39.0,67.0,56.0,69.0,33.0,20.0,15.0,74.0
0111110111000110,39.0,40.0,31.0,28.0,13.0,3.0,4.0,1.0
0111110101001111,39.0,51.0,21.0,61.0,30.0,1.0,11.0,50.0
0111110100011101,39.0,20.0,53.0,23.0,12.0,3.0,7.0,69.0
0111110011111011,39.0,82.0,121.0,194.0,67.0,7.0,8.0,78.0
0111110011110011,39.0,43.0,43.0,22.0,37.0,8.0,6.0,22.0
0111110001000111,39.0,76.0,80.0,104.0,38.0,8.0,35.0,64.0
0111101111111101,39.0,42.0,49.0,37.0,44.0,8.0,12.0,45.0
0111101111010001,39.0,40.0,63.0,52.0,38.0,7.0,11.0,24.0
0111101011011110,39.0,32.0,60.0,206.0,29.0,3.0,11.0,31.0
0111101001110101,39.0,142.0,57.0,102.0,19.0,79.0,23.0,156.0
0111101000110010,39.0,60.0,96.0,47.0,28.0,10.0,8.0,19.0
0111101000000111,39.0,55.0,136.0,57.0,55.0,8.0,12.0,165.0
0111100111111000,39.0,91.0,106.0,102.0,109.0,7.0,12.0,38.0
0111100100001011,39.0,26.0,17.0,59.0,31.0,10.0,10.0,99.0
0111100011010100,39.0,17.0,12.0,21.0,55.0,200.0,6.0,2.0
0111100011010001,39.0,27.0,56.0,68.0,66.0,63.0,11.0,34.0
0111011111111111,39.0,31.0,62.0,36.0,15.0,10.0,18.0,46.0
0111011101010111,39.0,55.0,64.0,42.0,59.0,23.0,23.0,190.0
0111011100111001,39.0,106.0,116.0,111.0,42.0,66.0,33.0,109.0
0111011011000111,39.0,73.0,47.0,94.0,65.0,10.0,61.0,82.0
0111011001111100,39.0,51.0,42.0,130.0,26.0,20.0,17.0,100.0
0111011000111111,39.0,18.0,58.0,83.0,16.0,14.0,29.0,100.0
0111010111110110,39.0,32.0,29.0,44.0,21.0,3.0,10.0,10.0
0111010011111001,39.0,86.0,80.0,67.0,26.0,20.0,12.0,62.0
0111010001111111,39.0,32.0,43.0,30.0,9.0,14.0,32.0,248.0
0111010001010001,39.0,123.0,18.0,31.0,23.0,11.0,16.0,56.0
0111010000010100,39.0,23.0,10.0,25.0,13.0,4.0,14.0,16.0
0111001111011101,39.0,62.0,58.0,52.0,37.0,9.0,31.0,104.0
0111001110100011,39.0,41.0,118.0,44.0,30.0,3.0,11.0,85.0
0111001110011111,39.0,32.0,86.0,122.0,59.0,1.0,22.0,231.0
0111001101111100,39.0,107.0,31.0,37.0,32.0,43.0,17.0,67.0
0111001100011111,39.0,23.0,43.0,68.0,23.0,24.0,17.0,98.0
0111001011111010,39.0,150.0,77.0,61.0,35.0,7.0,8.0,14.0
0111001010111011,39.0,18.0,43.0,84.0,29.0,5.0,1.0,55.0
0111001010000100,39.0,56.0,70.0,99.0,22.0,7.0,5.0,29.0
0111001001100110,39.0,25.0,52.0,20.0,38.0,25.0,6.0,30.0
0111001001010111,39.0,18.0,48.0,36.0,55.0,14.0,16.0,238.0
0111000100111110,39.0,23.0,33.0,29.0,151.0,17.0,44.0,38.0
0111000100101001,39.0,97.0,70.0,130.0,58.0,35.0,13.0,81.0
0111000010111100,39.0,29.0,81.0,117.0,12.0,6.0,41.0,48.0
0111000010111011,39.0,98.0,68.0,133.0,115.0,17.0,57.0,71.0
0111000001011101,39.0,35.0,115.0,115.0,55.0,8.0,34.0,273.0
0111000001010111,39.0,27.0,29.0,69.0,46.0,4.0,42.0,84.0
0111000001010000,39.0,78.0,43.0,161.0,21.0,3.0,9.0,98.0
0111000000010100,39.0,37.0,47.0,62.0,13.0,52.0,39.0,141.0
0110111111110000,39.0,35.0,8.0,9.0,18.0,4.0,7.0,1.0
0110111110110110,39.0,15.0,34.0,132.0,13.0,4.0,5.0,20.0
0110111101101110,39.0,25.0,16.0,12.0,20.0,4.0,4.0,8.0
0110111101101100,39.0,29.0,16.0,25.0,43.0,6.0,9.0,42.0
0110111101011101,39.0,20.0,49.0,84.0,14.0,16.0,12.0,40.0
0110111101001101,39.0,25.0,21.0,17.0,37.0,4.0,10.0,31.0
0110111100111000,39.0,45.0,31.0,95.0,63.0,4.0,2.0,31.0
0110110111111000,39.0,80.0,54.0,11.0,58.0,2.0,40.0,1.0
0110110111010110,39.0,39.0,41.0,22.0,48.0,1.0,4.0,13.0
0110110110001100,39.0,21.0,11.0,14.0,7.0,1.0,19.0,12.0
0110110010010000,39.0,45.0,77.0,32.0,59.0,3.0,5.0,7.0
0110101101011001,39.0,66.0,46.0,31.0,46.0,20.0,75.0,48.0
0110101100111000,39.0,67.0,20.0,21.0,24.0,4.0,24.0,17.0
0110101100100101,39.0,23.0,90.0,58.0,28.0,12.0,8.0,54.0
0110101100000101,39.0,124.0,80.0,115.0,59.0,15.0,57.0,83.0
0110101011110000,39.0,47.0,21.0,7.0,34.0,8.0,13.0,1.0
0110101010111110,39.0,11.0,39.0,207.0,4.0,57.0,9.0,89.0
0110101010101110,39.0,45.0,28.0,50.0,25.0,2.0,28.0,11.0
0110101000110110,39.0,22.0,20.0,12.0,14.0,2.0,9.0,4.0
0110100000000100,39.0,11.0,2.0,11.0,4.0,2.0,3.0,4.0
0110011111111000,39.0,32.0,20.0,14.0,29.0,9.0,13.0,6.0
0110011110110111,39.0,45.0,62.0,16.0,7.0,11.0,12.0,38.0
0110011110100000,39.0,86.0,114.0,91.0,66.0,5.0,42.0,55.0
0110011101010110,39.0,38.0,93.0,29.0,18.0,4.0,10.0,17.0
0110011101000100,39.0,69.0,15.0,12.0,11.0,3.0,14.0,6.0
0110011010100100,39.0,61.0,21.0,42.0,12.0,6.0,16.0,12.0
0110011001010110,39.0,101.0,24.0,34.0,8.0,3.0,21.0,17.0
0110001110100010,39.0,34.0,33.0,35.0,38.0,13.0,8.0,41.0
0110001110011010,39.0,31.0,67.0,64.0,36.0,22.0,65.0,43.0
0110001101111110,39.0,31.0,75.0,71.0,22.0,2.0,43.0,26.0
0110001100111100,39.0,86.0,18.0,30.0,96.0,6.0,10.0,66.0
0110001010010110,39.0,37.0,107.0,25.0,12.0,14.0,8.0,96.0
0110001010010001,39.0,60.0,81.0,90.0,15.0,17.0,15.0,59.0
0110001001010111,39.0,45.0,22.0,128.0,17.0,2.0,5.0,85.0
0110001000100111,39.0,58.0,101.0,58.0,50.0,16.0,20.0,247.0
0110001000000100,39.0,107.0,156.0,58.0,56.0,50.0,12.0,46.0
0110000110100111,39.0,26.0,47.0,42.0,13.0,0.0,3.0,114.0
0101111110111010,39.0,80.0,51.0,30.0,45.0,5.0,8.0,8.0
0101111110110011,39.0,29.0,36.0,55.0,19.0,3.0,5.0,55.0
0101111110001101,39.0,77.0,32.0,41.0,13.0,2.0,17.0,163.0
